original_index,unit2_gps_nor,original_unit1_pwr3_best-beam,original_unit1_pwr3
31849,"[0.7316836703874103, 0.04203079886287092]",34,./unit1/pwr3/pwr_13-49-03.850133.txt
18340,"[0.19618013699125544, 0.7193033789608677]",48,./unit1/pwr3/pwr_12-19-35.288847.txt
21038,"[0.03171994754537242, 0.8710014519979102]",5,./unit1/pwr3/pwr_12-24-05.088771.txt
14800,"[0.29586718298277986, 0.5298071711057762]",36,./unit1/pwr3/pwr_12-13-41.289084.txt
7013,"[0.830009523806355, 0.40825588665592366]",38,./unit1/pwr3/pwr_11-53-44.459564.txt
24404,"[0.03053922337686062, 0.675630795802658]",35,./unit1/pwr3/pwr_13-36-36.649701.txt
6864,"[0.8430859209558252, 0.40808450953515285]",34,./unit1/pwr3/pwr_11-53-29.559922.txt
8605,"[0.7687078923478904, 0.40661511821538926]",36,./unit1/pwr3/pwr_11-56-23.659566.txt
10117,"[0.5994719399840795, 0.38423168248194445]",1,./unit1/pwr3/pwr_12-03-14.509044.txt
25258,"[0.028313534722058893, 0.4747221174791685]",59,./unit1/pwr3/pwr_13-38-02.049999.txt
18367,"[0.19333616720009797, 0.7203433017128703]",20,./unit1/pwr3/pwr_12-19-37.988372.txt
24907,"[0.028228702530416525, 0.5645789021225054]",21,./unit1/pwr3/pwr_13-37-26.950143.txt
19139,"[0.11861997039416146, 0.7395785797746509]",58,./unit1/pwr3/pwr_12-20-55.189255.txt
25196,"[0.028292641134557824, 0.49117960848546366]",24,./unit1/pwr3/pwr_13-37-55.850499.txt
24205,"[0.03098743091214067, 0.7154726067517656]",30,./unit1/pwr3/pwr_13-36-16.750571.txt
26262,"[0.0015364719607094284, 0.2276504665501558]",33,./unit1/pwr3/pwr_13-39-43.249725.txt
14912,"[0.295985983606067, 0.5477688006087397]",6,./unit1/pwr3/pwr_12-13-52.488788.txt
13935,"[0.2961243730158365, 0.41087423411897744]",38,./unit1/pwr3/pwr_12-12-14.788708.txt
4729,"[0.9656235010615811, 0.40836429071247277]",34,./unit1/pwr3/pwr_11-49-56.060225.txt
30360,"[0.5505173722197287, 0.002088606629683661]",10,./unit1/pwr3/pwr_13-46-34.950113.txt
10319,"[0.599529914741901, 0.36883791495405055]",9,./unit1/pwr3/pwr_12-03-34.709241.txt
23887,"[0.03157789865513175, 0.7613605157082345]",36,./unit1/pwr3/pwr_13-35-44.950503.txt
27535,"[0.12996360520866843, 0.06095669721753477]",35,./unit1/pwr3/pwr_13-41-51.650264.txt
18418,"[0.18801607416907054, 0.7212004103102257]",17,./unit1/pwr3/pwr_12-19-43.089057.txt
29994,"[0.4967295564992028, 0.000728451871382715]",16,./unit1/pwr3/pwr_13-45-58.350496.txt
27349,"[0.10655399572349855, 0.08808552598400429]",40,./unit1/pwr3/pwr_13-41-33.050217.txt
32291,"[0.7319211106302468, 0.04200145305833235]",33,./unit1/pwr3/pwr_13-49-48.850164.txt
4601,"[0.9772289816001799, 0.4083701430253595]",34,./unit1/pwr3/pwr_11-49-43.259684.txt
32316,"[0.7319233344941836, 0.04200146792446435]",34,./unit1/pwr3/pwr_13-49-51.350622.txt
24980,"[0.028244658670383987, 0.5463351029449378]",4,./unit1/pwr3/pwr_13-37-34.250665.txt
9160,"[0.7203198329596917, 0.38707576766651974]",30,./unit1/pwr3/pwr_11-57-19.159490.txt
3064,"[0.9996237141701367, 0.37436793413136976]",27,./unit1/pwr3/pwr_11-47-09.559719.txt
6229,"[0.888833237504228, 0.4086072484057704]",37,./unit1/pwr3/pwr_11-52-26.059911.txt
31211,"[0.6708955536000536, 0.0368518490675441]",29,./unit1/pwr3/pwr_13-48-00.050483.txt
25318,"[0.028323231842229856, 0.45904254797781596]",44,./unit1/pwr3/pwr_13-38-08.050475.txt
8947,"[0.74024958173493, 0.3869794497997567]",21,./unit1/pwr3/pwr_11-56-57.859957.txt
17418,"[0.2559352840698529, 0.6874937357706408]",59,./unit1/pwr3/pwr_12-18-03.089078.txt
30212,"[0.5293610501110747, 0.000520365240099219]",34,./unit1/pwr3/pwr_13-46-20.149777.txt
5220,"[0.9189721318283802, 0.40866478045452287]",30,./unit1/pwr3/pwr_11-50-45.159842.txt
11486,"[0.5621538593922796, 0.38848555558557923]",30,./unit1/pwr3/pwr_12-05-31.408663.txt
31562,"[0.7151304279936138, 0.04061221513108316]",34,./unit1/pwr3/pwr_13-48-35.149832.txt
30335,"[0.5469179729527541, 0.00165326097244508]",1,./unit1/pwr3/pwr_13-46-32.450473.txt
23506,"[0.032218938338824, 0.8170889272927043]",34,./unit1/pwr3/pwr_13-35-06.850376.txt
23671,"[0.03202004842528768, 0.796847205076904]",34,./unit1/pwr3/pwr_13-35-23.350607.txt
26858,"[0.048828149652378694, 0.154154404106084]",38,./unit1/pwr3/pwr_13-40-43.950360.txt
21209,"[0.032030570689529636, 0.9021482922896811]",33,./unit1/pwr3/pwr_12-24-22.188418.txt
6373,"[0.8797806320227102, 0.4088911970642182]",44,./unit1/pwr3/pwr_11-52-40.459243.txt
31927,"[0.7316839957491093, 0.04202081871272004]",33,./unit1/pwr3/pwr_13-49-12.450127.txt
27662,"[0.14710398122664084, 0.042407923672344035]",33,./unit1/pwr3/pwr_13-42-04.350292.txt
24886,"[0.028226106345357205, 0.5696948738984443]",61,./unit1/pwr3/pwr_13-37-24.849705.txt
5529,"[0.9146311359890412, 0.4086298598390734]",5,./unit1/pwr3/pwr_11-51-16.059467.txt
7418,"[0.8273123894120318, 0.40823362705525656]",43,./unit1/pwr3/pwr_11-54-24.960275.txt
15906,"[0.296992065692826, 0.6161296643735995]",28,./unit1/pwr3/pwr_12-15-31.888274.txt
9323,"[0.7034974627775296, 0.38723401301043603]",17,./unit1/pwr3/pwr_11-57-35.459705.txt
8985,"[0.736942115763167, 0.38684696256004725]",58,./unit1/pwr3/pwr_11-57-01.659647.txt
28672,"[0.3046098630029619, 0.0008248688457769597]",3,./unit1/pwr3/pwr_13-43-46.149880.txt
26579,"[0.015959326487718795, 0.19280837398638645]",60,./unit1/pwr3/pwr_13-40-14.949910.txt
32019,"[0.7317982983307902, 0.04200962944766831]",34,./unit1/pwr3/pwr_13-49-21.650249.txt
26428,"[0.004282689011329653, 0.2145777827005026]",47,./unit1/pwr3/pwr_13-39-59.850515.txt
20116,"[0.030629999289312745, 0.7612008779005405]",16,./unit1/pwr3/pwr_12-22-32.889062.txt
32051,"[0.7318099576838669, 0.042008767210110536]",33,./unit1/pwr3/pwr_13-49-24.849828.txt
12970,"[0.34012821712733976, 0.3894605726723964]",34,./unit1/pwr3/pwr_12-10-38.289044.txt
29947,"[0.49000499108188045, 0.0005940716736860023]",34,./unit1/pwr3/pwr_13-45-53.650003.txt
7698,"[0.8272750063597029, 0.40822413253292966]",43,./unit1/pwr3/pwr_11-54-52.959320.txt
5479,"[0.914633108284659, 0.40863229788953936]",5,./unit1/pwr3/pwr_11-51-11.060166.txt
16822,"[0.2654328166357912, 0.6874167488705818]",21,./unit1/pwr3/pwr_12-17-03.488276.txt
12092,"[0.38745563429159924, 0.391490091261464]",34,./unit1/pwr3/pwr_12-09-10.489310.txt
8750,"[0.7561580746508736, 0.39965555894430344]",16,./unit1/pwr3/pwr_11-56-38.159516.txt
15586,"[0.2969844113074296, 0.615837559147494]",30,./unit1/pwr3/pwr_12-14-59.889005.txt
14994,"[0.296280338665536, 0.562512451030438]",51,./unit1/pwr3/pwr_12-14-00.689272.txt
19127,"[0.11977707732882036, 0.7395019298408423]",40,./unit1/pwr3/pwr_12-20-53.988271.txt
10169,"[0.5994426607859153, 0.38122904471946645]",38,./unit1/pwr3/pwr_12-03-19.708517.txt
11406,"[0.5632221023337024, 0.38846579350028637]",25,./unit1/pwr3/pwr_12-05-23.408810.txt
17417,"[0.2559351901510058, 0.6874938348785254]",5,./unit1/pwr3/pwr_12-18-02.988536.txt
30528,"[0.5746435656778103, 0.006709668990529695]",33,./unit1/pwr3/pwr_13-46-51.750601.txt
5737,"[0.9146259134307003, 0.4086301274298298]",5,./unit1/pwr3/pwr_11-51-36.859491.txt
29104,"[0.37206715992638995, 0.00025697152888127974]",30,./unit1/pwr3/pwr_13-44-29.350044.txt
31120,"[0.659535868726732, 0.034736582453372924]",30,./unit1/pwr3/pwr_13-47-50.950356.txt
19346,"[0.09312164281866915, 0.7401582312707554]",21,./unit1/pwr3/pwr_12-21-15.888844.txt
14900,"[0.2959576570132663, 0.5456405409685751]",38,./unit1/pwr3/pwr_12-13-51.289180.txt
12785,"[0.35840994519467595, 0.39032957915498795]",34,./unit1/pwr3/pwr_12-10-19.788765.txt
30884,"[0.6249312174478567, 0.024447116763835194]",34,./unit1/pwr3/pwr_13-47-27.350100.txt
8535,"[0.775047266416847, 0.4065659855483332]",25,./unit1/pwr3/pwr_11-56-16.659540.txt
12643,"[0.37176926278494427, 0.39096989945990956]",34,./unit1/pwr3/pwr_12-10-05.588746.txt
30441,"[0.5622174961143693, 0.003905623337008308]",30,./unit1/pwr3/pwr_13-46-43.050310.txt
17517,"[0.2559404932112157, 0.6874907972260921]",59,./unit1/pwr3/pwr_12-18-12.988477.txt
6426,"[0.8786524822787396, 0.40886476502763747]",56,./unit1/pwr3/pwr_11-52-45.760013.txt
30689,"[0.5963481859705329, 0.013536141419811866]",34,./unit1/pwr3/pwr_13-47-07.849902.txt
5284,"[0.9152695258197615, 0.4086375307789071]",28,./unit1/pwr3/pwr_11-50-51.560184.txt
7363,"[0.8273129361538275, 0.40823252200378685]",43,./unit1/pwr3/pwr_11-54-19.459872.txt
30645,"[0.5899799955891155, 0.011432951084967856]",34,./unit1/pwr3/pwr_13-47-03.450618.txt
20023,"[0.030927074640910494, 0.7494069020600203]",57,./unit1/pwr3/pwr_12-22-23.588954.txt
22024,"[0.029396824803243276, 0.9985935619230334]",35,./unit1/pwr3/pwr_12-25-44.588315.txt
10030,"[0.5996617533126204, 0.38501504995790276]",55,./unit1/pwr3/pwr_12-03-05.809162.txt
28427,"[0.26269478394116175, 0.002634521847634567]",17,./unit1/pwr3/pwr_13-43-21.649995.txt
7759,"[0.8260337447907558, 0.40820085212241874]",38,./unit1/pwr3/pwr_11-54-59.059964.txt
23543,"[0.03218692543155288, 0.8141301793970757]",35,./unit1/pwr3/pwr_13-35-10.550395.txt
8178,"[0.7882939317135763, 0.40710120208472944]",47,./unit1/pwr3/pwr_11-55-40.959810.txt
18342,"[0.1959219205594983, 0.7194105243489539]",8,./unit1/pwr3/pwr_12-19-35.488239.txt
4578,"[0.9793004152698258, 0.40835324019853575]",34,./unit1/pwr3/pwr_11-49-40.960050.txt
18410,"[0.1889036407433068, 0.7211670902846558]",22,./unit1/pwr3/pwr_12-19-42.289247.txt
21841,"[0.031852416714022475, 0.9935199636655635]",49,./unit1/pwr3/pwr_12-25-26.288783.txt
7368,"[0.8273129562792947, 0.408232477405264]",43,./unit1/pwr3/pwr_11-54-19.959291.txt
3959,"[0.9919966155406855, 0.40825627317598967]",34,./unit1/pwr3/pwr_11-48-39.059450.txt
5269,"[0.915866487379624, 0.40862994903586547]",19,./unit1/pwr3/pwr_11-50-50.059321.txt
5448,"[0.9146341279749133, 0.40863184199423297]",5,./unit1/pwr3/pwr_11-51-07.959494.txt
27399,"[0.11252744857740483, 0.08117150176855009]",57,./unit1/pwr3/pwr_13-41-38.049812.txt
12680,"[0.3683403362741671, 0.39080853222206063]",34,./unit1/pwr3/pwr_12-10-09.288834.txt
9166,"[0.719747806851679, 0.38707715021958505]",29,./unit1/pwr3/pwr_11-57-19.759569.txt
30485,"[0.5686732960016935, 0.005162582150522875]",34,./unit1/pwr3/pwr_13-46-47.450340.txt
8487,"[0.7789369956501431, 0.40666645602958507]",12,./unit1/pwr3/pwr_11-56-11.859347.txt
16066,"[0.29738413659616375, 0.6365033981122513]",5,./unit1/pwr3/pwr_12-15-47.888694.txt
8950,"[0.7399664264970571, 0.3869397571461726]",46,./unit1/pwr3/pwr_11-56-58.159248.txt
5693,"[0.9146258798882548, 0.4086295922480635]",25,./unit1/pwr3/pwr_11-51-32.460059.txt
30015,"[0.4997188757569707, 0.000783640021880829]",36,./unit1/pwr3/pwr_13-46-00.450045.txt
5979,"[0.9080195381642017, 0.40865064273421003]",36,./unit1/pwr3/pwr_11-52-01.059793.txt
14781,"[0.29586879637425334, 0.5269820155014535]",61,./unit1/pwr3/pwr_12-13-39.388480.txt
19472,"[0.07778938223300513, 0.7404642611359059]",36,./unit1/pwr3/pwr_12-21-28.488629.txt
6113,"[0.897649935632557, 0.4086708954024929]",35,./unit1/pwr3/pwr_11-52-14.460025.txt
12685,"[0.36786772661185474, 0.3907840030535457]",34,./unit1/pwr3/pwr_12-10-09.789245.txt
9689,"[0.6340773124254235, 0.3877799777823293]",12,./unit1/pwr3/pwr_11-59-56.437824.txt
28824,"[0.3295599024570979, 0.0006505977787266751]",5,./unit1/pwr3/pwr_13-44-01.350208.txt
14541,"[0.2959900690755733, 0.48651855119170623]",48,./unit1/pwr3/pwr_12-13-15.388582.txt
16393,"[0.29800578874800315, 0.6843307664457826]",47,./unit1/pwr3/pwr_12-16-20.588909.txt
32197,"[0.7319119602518714, 0.042005293483668764]",34,./unit1/pwr3/pwr_13-49-39.450647.txt
12256,"[0.38680902656244276, 0.39151033897496107]",32,./unit1/pwr3/pwr_12-09-26.888310.txt
19535,"[0.07106087557871311, 0.7407213020405347]",52,./unit1/pwr3/pwr_12-21-34.788277.txt
19632,"[0.060659786756082794, 0.7421911888987078]",59,./unit1/pwr3/pwr_12-21-44.488713.txt
14520,"[0.29607606854422974, 0.48290469115938695]",20,./unit1/pwr3/pwr_12-13-13.289198.txt
13737,"[0.2973369390251264, 0.38788870393963054]",56,./unit1/pwr3/pwr_12-11-54.988997.txt
13091,"[0.32828672525394986, 0.3889305741591091]",34,./unit1/pwr3/pwr_12-10-50.388507.txt
30741,"[0.6038223310615809, 0.016260776988940347]",34,./unit1/pwr3/pwr_13-47-13.050589.txt
27652,"[0.14572026490384227, 0.043768088341230645]",33,./unit1/pwr3/pwr_13-42-03.349844.txt
19134,"[0.11911871968200617, 0.7395469396256735]",46,./unit1/pwr3/pwr_12-20-54.688836.txt
31098,"[0.6565939449403649, 0.03407839302089221]",30,./unit1/pwr3/pwr_13-47-48.750583.txt
12182,"[0.3868071750195855, 0.3915040109452163]",33,./unit1/pwr3/pwr_12-09-19.489007.txt
8721,"[0.7584472088358907, 0.40202865932491366]",18,./unit1/pwr3/pwr_11-56-35.260011.txt
32388,"[0.7319304622632515, 0.04200130439675876]",34,./unit1/pwr3/pwr_13-49-58.549800.txt
11135,"[0.5800547297948093, 0.3883371912843094]",38,./unit1/pwr3/pwr_12-04-56.309246.txt
2981,"[0.9991233011771719, 0.37438503517383626]",31,./unit1/pwr3/pwr_11-47-01.259364.txt
14020,"[0.2961508883167573, 0.4246537445291241]",43,./unit1/pwr3/pwr_12-12-23.288679.txt
19237,"[0.10765498950590549, 0.739816527571068]",36,./unit1/pwr3/pwr_12-21-04.988433.txt
26499,"[0.008783162394122562, 0.20443191422964643]",28,./unit1/pwr3/pwr_13-40-06.950194.txt
29094,"[0.3706154597808783, 0.0002398159774331091]",21,./unit1/pwr3/pwr_13-44-28.350039.txt
26512,"[0.009771701783439786, 0.20235575553335067]",12,./unit1/pwr3/pwr_13-40-08.250567.txt
6802,"[0.8484002916461396, 0.40809637273283206]",33,./unit1/pwr3/pwr_11-53-23.359893.txt
30196,"[0.5268900152597641, 0.0005207666264239597]",36,./unit1/pwr3/pwr_13-46-18.550550.txt
26761,"[0.0379262922869481, 0.16700451177125147]",28,./unit1/pwr3/pwr_13-40-34.250521.txt
26220,"[0.003494059225845949, 0.2337298697169551]",21,./unit1/pwr3/pwr_13-39-39.050670.txt
17692,"[0.24500372487148897, 0.687746584417424]",36,./unit1/pwr3/pwr_12-18-30.489201.txt
14054,"[0.29614583682486645, 0.4302962956011438]",46,./unit1/pwr3/pwr_12-12-26.689241.txt
6390,"[0.8792376201276074, 0.40888242107316836]",56,./unit1/pwr3/pwr_11-52-42.159751.txt
12489,"[0.38406728742791857, 0.39151650347687345]",34,./unit1/pwr3/pwr_12-09-50.188721.txt
5837,"[0.9146231864301253, 0.40863208976343773]",5,./unit1/pwr3/pwr_11-51-46.859319.txt
15563,"[0.29698393835897097, 0.6158375541919477]",28,./unit1/pwr3/pwr_12-14-57.589269.txt
30631,"[0.5880614617898743, 0.010836788237525154]",34,./unit1/pwr3/pwr_13-47-02.050488.txt
19461,"[0.07901785406861588, 0.7404309757983998]",46,./unit1/pwr3/pwr_12-21-27.388854.txt
32399,"[0.7319398776268812, 0.042001051671754094]",33,./unit1/pwr3/pwr_13-49-59.650665.txt
4083,"[0.9919977291497869, 0.4082654505538713]",34,./unit1/pwr3/pwr_11-48-51.459382.txt
3574,"[0.9999482775534431, 0.3929384023630705]",34,./unit1/pwr3/pwr_11-48-00.560263.txt
6312,"[0.8824641314141157, 0.40880065717955516]",8,./unit1/pwr3/pwr_11-52-34.359661.txt
12560,"[0.37897641674124843, 0.391283253387931]",34,./unit1/pwr3/pwr_12-09-57.289123.txt
10918,"[0.5819920674873535, 0.3852010999810063]",12,./unit1/pwr3/pwr_12-04-34.608386.txt
12941,"[0.3429076110079792, 0.3896052997196457]",34,./unit1/pwr3/pwr_12-10-35.389051.txt
6122,"[0.8969755782405748, 0.4086681996719829]",30,./unit1/pwr3/pwr_11-52-15.359296.txt
27199,"[0.08949734499655618, 0.1076514126326322]",59,./unit1/pwr3/pwr_13-41-18.050665.txt
32135,"[0.7318080625358521, 0.04200722608475919]",34,./unit1/pwr3/pwr_13-49-33.249858.txt
18134,"[0.2149643308490862, 0.707769328060163]",24,./unit1/pwr3/pwr_12-19-14.689268.txt
4577,"[0.979373712215461, 0.40835269510593025]",34,./unit1/pwr3/pwr_11-49-40.859849.txt
13674,"[0.29925563718232867, 0.38789447696580387]",34,./unit1/pwr3/pwr_12-11-48.689153.txt
12736,"[0.3629661158034837, 0.39054114446851307]",34,./unit1/pwr3/pwr_12-10-14.888544.txt
22008,"[0.0295549975457213, 0.9983302920962911]",35,./unit1/pwr3/pwr_12-25-42.988285.txt
8310,"[0.7856728581621317, 0.4069305088074252]",55,./unit1/pwr3/pwr_11-55-54.160266.txt
3249,"[0.9999642571731009, 0.38031805619414494]",34,./unit1/pwr3/pwr_11-47-28.059754.txt
5811,"[0.9146228510057143, 0.40863130185654]",4,./unit1/pwr3/pwr_11-51-44.260007.txt
26975,"[0.06259133502302316, 0.1384303699125057]",51,./unit1/pwr3/pwr_13-40-55.650357.txt
12581,"[0.3771618074920687, 0.3912152060068811]",34,./unit1/pwr3/pwr_12-09-59.389132.txt
25048,"[0.028258233296942676, 0.5292667167245927]",5,./unit1/pwr3/pwr_13-37-41.049693.txt
13209,"[0.31693928001794597, 0.388371864130554]",34,./unit1/pwr3/pwr_12-11-02.188496.txt
20055,"[0.030840176234803198, 0.753223194626886]",56,./unit1/pwr3/pwr_12-22-26.788686.txt
5725,"[0.9146255746520232, 0.40862991434818186]",3,./unit1/pwr3/pwr_11-51-35.659365.txt
3462,"[0.9999841511958578, 0.3831582513995682]",34,./unit1/pwr3/pwr_11-47-49.359538.txt
30989,"[0.6412953240704237, 0.029815704283104313]",34,./unit1/pwr3/pwr_13-47-37.850556.txt
2910,"[0.9984739228421972, 0.3743890093944875]",34,./unit1/pwr3/pwr_11-46-54.159740.txt
25005,"[0.028252336535513577, 0.5400307053646116]",37,./unit1/pwr3/pwr_13-37-36.749984.txt
21742,"[0.032716657873659336, 0.9900585115306593]",34,./unit1/pwr3/pwr_12-25-16.388770.txt
13124,"[0.32507489549456964, 0.3887774725071347]",34,./unit1/pwr3/pwr_12-10-53.688511.txt
12825,"[0.35459591454589107, 0.3901458581636265]",34,./unit1/pwr3/pwr_12-10-23.788473.txt
4550,"[0.9816318632462164, 0.4083535375215562]",34,./unit1/pwr3/pwr_11-49-38.159963.txt
16756,"[0.27152338628235434, 0.6875758663631486]",12,./unit1/pwr3/pwr_12-16-56.888809.txt
19539,"[0.07061755853154311, 0.7407702067594306]",17,./unit1/pwr3/pwr_12-21-35.188408.txt
24833,"[0.028235350642536742, 0.5825256951956841]",17,./unit1/pwr3/pwr_13-37-19.549900.txt
16039,"[0.29729911992109315, 0.6319062256742157]",37,./unit1/pwr3/pwr_12-15-45.188498.txt
29657,"[0.4494439835321241, 0.0005663661022567546]",49,./unit1/pwr3/pwr_13-45-24.649707.txt
13875,"[0.2959474567564573, 0.4017109694330194]",34,./unit1/pwr3/pwr_12-12-08.788352.txt
13511,"[0.2993633520282912, 0.38790149874985447]",35,./unit1/pwr3/pwr_12-11-32.388846.txt
9121,"[0.7241330585898729, 0.3870479233442293]",34,./unit1/pwr3/pwr_11-57-15.259435.txt
28447,"[0.2659606270959265, 0.0025959540669450594]",32,./unit1/pwr3/pwr_13-43-23.650166.txt
9673,"[0.6356240886245442, 0.3877843038359967]",50,./unit1/pwr3/pwr_11-59-54.837807.txt
10671,"[0.5842797056793917, 0.36797974590425514]",43,./unit1/pwr3/pwr_12-04-09.908967.txt
13841,"[0.2959477083247763, 0.39688681547100463]",34,./unit1/pwr3/pwr_12-12-05.389263.txt
21016,"[0.03168402694357706, 0.8669568845509187]",1,./unit1/pwr3/pwr_12-24-02.888437.txt
14310,"[0.29622693574265774, 0.46321916659050866]",28,./unit1/pwr3/pwr_12-12-52.289189.txt
5347,"[0.9146377874553845, 0.408637842968313]",7,./unit1/pwr3/pwr_11-50-57.860010.txt
21877,"[0.03092334136701653, 0.9935653104163916]",49,./unit1/pwr3/pwr_12-25-29.888470.txt
30983,"[0.6404168374354059, 0.02955685961766064]",34,./unit1/pwr3/pwr_13-47-37.250492.txt
14299,"[0.29622919985752905, 0.46291376605933604]",48,./unit1/pwr3/pwr_12-12-51.188577.txt
19851,"[0.03777794748019954, 0.743215442716139]",17,./unit1/pwr3/pwr_12-22-06.389041.txt
8867,"[0.7468360327905352, 0.38982565093493315]",53,./unit1/pwr3/pwr_11-56-49.859242.txt
6289,"[0.884110837258287, 0.4086297706419011]",16,./unit1/pwr3/pwr_11-52-32.059901.txt
31115,"[0.6588644462984863, 0.03458523005310496]",30,./unit1/pwr3/pwr_13-47-50.450401.txt
19296,"[0.09957045246092996, 0.7400129987742573]",18,./unit1/pwr3/pwr_12-21-10.888377.txt
21609,"[0.03268153222775557, 0.9714732960662193]",34,./unit1/pwr3/pwr_12-25-03.088701.txt
9246,"[0.7115792694676641, 0.3871902420730231]",21,./unit1/pwr3/pwr_11-57-27.759862.txt
30078,"[0.5089440604600425, 0.0008933523010887438]",35,./unit1/pwr3/pwr_13-46-06.749727.txt
2916,"[0.9986001095113604, 0.3743889598406719]",34,./unit1/pwr3/pwr_11-46-54.760143.txt
30615,"[0.5859666356207811, 0.010207161658738641]",34,./unit1/pwr3/pwr_13-47-00.449829.txt
15311,"[0.29696624807472655, 0.61523609403557]",5,./unit1/pwr3/pwr_12-14-32.389069.txt
26443,"[0.005190116065834515, 0.21274911092185386]",44,./unit1/pwr3/pwr_13-40-01.350520.txt
31472,"[0.7039314315459179, 0.03931782332086637]",32,./unit1/pwr3/pwr_13-48-26.150669.txt
27240,"[0.0944388880828919, 0.10199333137626837]",61,./unit1/pwr3/pwr_13-41-22.150527.txt
18324,"[0.1978087970013468, 0.7185449668164667]",28,./unit1/pwr3/pwr_12-19-33.689255.txt
3416,"[0.9999696541521579, 0.3808359635619731]",34,./unit1/pwr3/pwr_11-47-44.759516.txt
8334,"[0.7856738040590491, 0.4069294087115018]",53,./unit1/pwr3/pwr_11-55-56.559955.txt
30785,"[0.610218858098554, 0.01875927345009578]",34,./unit1/pwr3/pwr_13-47-17.450483.txt
8627,"[0.7667297335026857, 0.4064575269821686]",3,./unit1/pwr3/pwr_11-56-25.859560.txt
6473,"[0.8772246777693992, 0.40865885876677593]",38,./unit1/pwr3/pwr_11-52-50.459805.txt
7019,"[0.8295536585313696, 0.40825495008770585]",38,./unit1/pwr3/pwr_11-53-45.059906.txt
24706,"[0.028216345494561437, 0.611769993747387]",59,./unit1/pwr3/pwr_13-37-06.850381.txt
16502,"[0.29380873359269655, 0.6885064237134131]",15,./unit1/pwr3/pwr_12-16-31.488468.txt
16306,"[0.29793595002820966, 0.6730170568502867]",29,./unit1/pwr3/pwr_12-16-11.889027.txt
23732,"[0.03191251470848743, 0.7871439220837708]",34,./unit1/pwr3/pwr_13-35-29.449722.txt
11538,"[0.562123895928272, 0.3884903870883687]",22,./unit1/pwr3/pwr_12-05-36.608953.txt
6812,"[0.8475103133702723, 0.40808502985066036]",34,./unit1/pwr3/pwr_11-53-24.359359.txt
29813,"[0.47100806099025416, 0.0007144826341950689]",5,./unit1/pwr3/pwr_13-45-40.250254.txt
15550,"[0.2969835123699787, 0.6158372023594386]",30,./unit1/pwr3/pwr_12-14-56.288568.txt
6443,"[0.8784452906106751, 0.408856216984114]",42,./unit1/pwr3/pwr_11-52-47.459290.txt
14976,"[0.29621431372146256, 0.559249645513979]",7,./unit1/pwr3/pwr_12-13-58.888854.txt
19173,"[0.11516090264443768, 0.739692236542246]",5,./unit1/pwr3/pwr_12-20-58.588809.txt
21333,"[0.032227089152369354, 0.923830114530195]",33,./unit1/pwr3/pwr_12-24-34.588495.txt
20928,"[0.031538395720425265, 0.850591132633475]",61,./unit1/pwr3/pwr_12-23-54.088616.txt
4683,"[0.9698235918080033, 0.4083388249763738]",33,./unit1/pwr3/pwr_11-49-51.460028.txt
23994,"[0.0313104345718862, 0.7480556471780054]",20,./unit1/pwr3/pwr_13-35-55.649791.txt
19694,"[0.05474529145362663, 0.7428255330067741]",8,./unit1/pwr3/pwr_12-21-50.688792.txt
16692,"[0.2774088640177633, 0.6879069803994982]",41,./unit1/pwr3/pwr_12-16-50.488425.txt
8593,"[0.7698536317487691, 0.40662398340348477]",44,./unit1/pwr3/pwr_11-56-22.459573.txt
13598,"[0.2992707245729818, 0.38789499728156496]",34,./unit1/pwr3/pwr_12-11-41.088524.txt
5101,"[0.9297787018228603, 0.40877014685863855]",63,./unit1/pwr3/pwr_11-50-33.259841.txt
25044,"[0.02825819975445438, 0.5301144348624186]",17,./unit1/pwr3/pwr_13-37-40.649692.txt
26024,"[0.01670059434424708, 0.27383973244139864]",16,./unit1/pwr3/pwr_13-39-19.450601.txt
12865,"[0.35054759328965673, 0.3899501401796513]",34,./unit1/pwr3/pwr_12-10-27.788376.txt
29648,"[0.44812063689757675, 0.0005588983333586368]",41,./unit1/pwr3/pwr_13-45-23.750334.txt
30758,"[0.6063598872851569, 0.01724109138507284]",34,./unit1/pwr3/pwr_13-47-14.749839.txt
4629,"[0.974682908950468, 0.4083507327723223]",34,./unit1/pwr3/pwr_11-49-46.059984.txt
14029,"[0.2961536958191583, 0.42616043009498217]",43,./unit1/pwr3/pwr_12-12-24.188744.txt
8087,"[0.7962243680686448, 0.40741107237521645]",8,./unit1/pwr3/pwr_11-55-31.860009.txt
10125,"[0.5994453743695121, 0.3839054841898834]",8,./unit1/pwr3/pwr_12-03-15.309120.txt
14411,"[0.2962050124021473, 0.4677810219816826]",13,./unit1/pwr3/pwr_12-13-02.389013.txt
26530,"[0.011210290188096366, 0.19963886523471588]",59,./unit1/pwr3/pwr_13-40-10.049785.txt
3016,"[0.9992989092812663, 0.37438317690365935]",3,./unit1/pwr3/pwr_11-47-04.759781.txt
25140,"[0.02828918290871612, 0.5059123917422286]",5,./unit1/pwr3/pwr_13-37-50.250251.txt
31000,"[0.6428853230611237, 0.030285757474144387]",34,./unit1/pwr3/pwr_13-47-38.950353.txt
3434,"[0.9999727501195893, 0.38148255243249163]",33,./unit1/pwr3/pwr_11-47-46.559638.txt
