original_index,unit2_gps_nor,original_unit1_pwr3_best-beam,original_unit1_pwr3
21599,"[0.03266581423912899, 0.9699893111302027]",34,./unit1/pwr3/pwr_12-25-02.088977.txt
21600,"[0.03266719954201668, 0.9701130570665459]",34,./unit1/pwr3/pwr_12-25-02.188287.txt
21601,"[0.032668584844904376, 0.9702368030030158]",33,./unit1/pwr3/pwr_12-25-02.288608.txt
21602,"[0.03267132526245745, 0.9704837943814927]",33,./unit1/pwr3/pwr_12-25-02.388688.txt
21603,"[0.03267268037716574, 0.97060703982388]",34,./unit1/pwr3/pwr_12-25-02.488840.txt
21604,"[0.03267403549183113, 0.9707302852661404]",34,./unit1/pwr3/pwr_12-25-02.588266.txt
21605,"[0.032675313458893546, 0.9708537933439912]",33,./unit1/pwr3/pwr_12-25-02.688285.txt
21606,"[0.03267659142595597, 0.9709773014217152]",34,./unit1/pwr3/pwr_12-25-02.788624.txt
21607,"[0.03267909033794508, 0.971224971688366]",34,./unit1/pwr3/pwr_12-25-02.889035.txt
21608,"[0.032680311282828875, 0.9713491338772926]",34,./unit1/pwr3/pwr_12-25-02.988617.txt
21609,"[0.03268153222775557, 0.9714732960662193]",34,./unit1/pwr3/pwr_12-25-03.088701.txt
21610,"[0.032682800132105824, 0.9715980727229919]",34,./unit1/pwr3/pwr_12-25-03.188638.txt
21611,"[0.032684068036413175, 0.9717228493798913]",34,./unit1/pwr3/pwr_12-25-03.288384.txt
21612,"[0.03268683528792257, 0.9719729874295255]",33,./unit1/pwr3/pwr_12-25-03.388633.txt
21613,"[0.03268833463512462, 0.9720983488221336]",34,./unit1/pwr3/pwr_12-25-03.488331.txt
21614,"[0.03268983398228377, 0.9722237102149952]",34,./unit1/pwr3/pwr_12-25-03.589118.txt
21615,"[0.032691494333180825, 0.9723497752727484]",33,./unit1/pwr3/pwr_12-25-03.688622.txt
21616,"[0.03269315468412079, 0.9724758403303746]",33,./unit1/pwr3/pwr_12-25-03.788576.txt
21617,"[0.03269617685817231, 0.9727287038430363]",34,./unit1/pwr3/pwr_12-25-03.888409.txt
21618,"[0.03269753868136968, 0.9728555022981985]",34,./unit1/pwr3/pwr_12-25-03.989314.txt
21619,"[0.03269890050452414, 0.9729823007532338]",34,./unit1/pwr3/pwr_12-25-04.088333.txt
21620,"[0.03270008119851636, 0.9731095055501403]",34,./unit1/pwr3/pwr_12-25-04.188328.txt
21621,"[0.032701261892508576, 0.9732367103470467]",34,./unit1/pwr3/pwr_12-25-04.288585.txt
21622,"[0.03270382118089941, 0.9734916798995972]",34,./unit1/pwr3/pwr_12-25-04.389018.txt
21623,"[0.03270519977525512, 0.9736194446551143]",34,./unit1/pwr3/pwr_12-25-04.488972.txt
21624,"[0.03270657836965374, 0.9737472094106315]",34,./unit1/pwr3/pwr_12-25-04.588832.txt
21625,"[0.032708037465921304, 0.9738755093480418]",34,./unit1/pwr3/pwr_12-25-04.689039.txt
21626,"[0.03270949656214597, 0.9740038092858324]",34,./unit1/pwr3/pwr_12-25-04.789264.txt
21627,"[0.03271255563290889, 0.9742608006362652]",34,./unit1/pwr3/pwr_12-25-04.889108.txt
21628,"[0.032714155607447136, 0.9743894920494146]",33,./unit1/pwr3/pwr_12-25-04.989272.txt
21629,"[0.03271575558194247, 0.9745181834623104]",34,./unit1/pwr3/pwr_12-25-05.089049.txt
21630,"[0.03271746624652908, 0.9746475686296389]",34,./unit1/pwr3/pwr_12-25-05.188520.txt
21631,"[0.03271917691107279, 0.9747769537970941]",34,./unit1/pwr3/pwr_12-25-05.288485.txt
21632,"[0.03272255463504554, 0.9750360610980013]",34,./unit1/pwr3/pwr_12-25-05.388619.txt
21633,"[0.03272422169447457, 0.9751657832319603]",34,./unit1/pwr3/pwr_12-25-05.488620.txt
21634,"[0.03272588875386071, 0.9752955053655392]",34,./unit1/pwr3/pwr_12-25-05.589055.txt
21635,"[0.032727284119460576, 0.9754253910269504]",34,./unit1/pwr3/pwr_12-25-05.688332.txt
21636,"[0.03272867948510334, 0.9755552766884883]",34,./unit1/pwr3/pwr_12-25-05.789234.txt
21637,"[0.032731309212608056, 0.9758154939964117]",34,./unit1/pwr3/pwr_12-25-05.888901.txt
21638,"[0.03273254357447001, 0.9759458256424168]",34,./unit1/pwr3/pwr_12-25-05.988570.txt
21639,"[0.032733777936374865, 0.9760761572889289]",34,./unit1/pwr3/pwr_12-25-06.088749.txt
21640,"[0.03273502906948097, 0.9762069943846899]",34,./unit1/pwr3/pwr_12-25-06.189063.txt
21641,"[0.032736280202587065, 0.9763378314808312]",34,./unit1/pwr3/pwr_12-25-06.288617.txt
21642,"[0.03273882271973375, 0.9766001151851598]",34,./unit1/pwr3/pwr_12-25-06.389248.txt
21643,"[0.03274011410377433, 0.9767315617934739]",34,./unit1/pwr3/pwr_12-25-06.489239.txt
21644,"[0.03274140548781491, 0.9768630084021682]",34,./unit1/pwr3/pwr_12-25-06.588409.txt
21645,"[0.032742566056339885, 0.9769950100141805]",34,./unit1/pwr3/pwr_12-25-06.688845.txt
21646,"[0.03274372662486486, 0.9771270116261929]",34,./unit1/pwr3/pwr_12-25-06.789178.txt
21647,"[0.032745957197290794, 0.9773913617269266]",34,./unit1/pwr3/pwr_12-25-06.888750.txt
21648,"[0.032747027201234645, 0.9775237102161553]",34,./unit1/pwr3/pwr_12-25-06.988423.txt
21649,"[0.03274809720513559, 0.9776560587051303]",34,./unit1/pwr3/pwr_12-25-07.088620.txt
21650,"[0.03274917056330254, 0.9777888581342458]",34,./unit1/pwr3/pwr_12-25-07.188733.txt
21651,"[0.032750243921469475, 0.9779216575638682]",34,./unit1/pwr3/pwr_12-25-07.288622.txt
21652,"[0.0327521793204188, 0.9781876627639701]",34,./unit1/pwr3/pwr_12-25-07.388932.txt
21653,"[0.03275304136115829, 0.9783208685353368]",34,./unit1/pwr3/pwr_12-25-07.488320.txt
21654,"[0.03275390340194067, 0.9784540743064502]",34,./unit1/pwr3/pwr_12-25-07.588606.txt
21655,"[0.032754711774810416, 0.9785873246758326]",33,./unit1/pwr3/pwr_12-25-07.689167.txt
21656,"[0.03275552014768016, 0.9787205750453419]",34,./unit1/pwr3/pwr_12-25-07.788391.txt
21657,"[0.032757200624044455, 0.9789872046243825]",34,./unit1/pwr3/pwr_12-25-07.888646.txt
21658,"[0.03275807272758191, 0.9791205838341673]",34,./unit1/pwr3/pwr_12-25-07.989211.txt
21659,"[0.03275894483107646, 0.9792539630438254]",34,./unit1/pwr3/pwr_12-25-08.088385.txt
21660,"[0.032759830351549175, 0.9793874314504022]",33,./unit1/pwr3/pwr_12-25-08.189266.txt
21661,"[0.032760715872064784, 0.9795208998572326]",33,./unit1/pwr3/pwr_12-25-08.289157.txt
21662,"[0.03276249697576528, 0.9797877722504386]",33,./unit1/pwr3/pwr_12-25-08.389125.txt
21663,"[0.03276339255895016, 0.9799211762370678]",33,./unit1/pwr3/pwr_12-25-08.488477.txt
21664,"[0.032764288142177946, 0.9800545802235703]",33,./unit1/pwr3/pwr_12-25-08.588975.txt
21665,"[0.03276505290989012, 0.9801882022473938]",33,./unit1/pwr3/pwr_12-25-08.688885.txt
21666,"[0.0327658176775594, 0.9803218242707102]",34,./unit1/pwr3/pwr_12-25-08.788383.txt
21667,"[0.032767202980447094, 0.9805892368013558]",34,./unit1/pwr3/pwr_12-25-08.889211.txt
21668,"[0.03276782351566551, 0.9807230273079242]",33,./unit1/pwr3/pwr_12-25-08.988835.txt
21669,"[0.03276844405084103, 0.9808568178148729]",33,./unit1/pwr3/pwr_12-25-09.088924.txt
21670,"[0.0327692088185103, 0.9809908164479232]",33,./unit1/pwr3/pwr_12-25-09.189226.txt
21671,"[0.03276997358622248, 0.9811248150811003]",34,./unit1/pwr3/pwr_12-25-09.289175.txt
21672,"[0.03277156685222875, 0.9813928222580401]",33,./unit1/pwr3/pwr_12-25-09.389184.txt
21673,"[0.03277239535056573, 0.9815268308020564]",34,./unit1/pwr3/pwr_12-25-09.488966.txt
21674,"[0.032773223848902716, 0.9816608393459458]",34,./unit1/pwr3/pwr_12-25-09.588543.txt
21675,"[0.032773898051990866, 0.981794867711387]",33,./unit1/pwr3/pwr_12-25-09.688836.txt
21676,"[0.032774572255121925, 0.9819288960767013]",33,./unit1/pwr3/pwr_12-25-09.788623.txt
21677,"[0.03277592401556422, 0.9821972005766616]",33,./unit1/pwr3/pwr_12-25-09.889276.txt
21678,"[0.032776601572875465, 0.982331476711561]",33,./unit1/pwr3/pwr_12-25-09.989155.txt
21679,"[0.032777279130229604, 0.9824657528463336]",33,./unit1/pwr3/pwr_12-25-10.088550.txt
21680,"[0.032778124399767836, 0.9825997167918271]",33,./unit1/pwr3/pwr_12-25-10.188596.txt
21681,"[0.03277896966934897, 0.9827336807369403]",33,./unit1/pwr3/pwr_12-25-10.288553.txt
21682,"[0.03278071052211499, 0.9830008900963967]",32,./unit1/pwr3/pwr_12-25-10.388779.txt
21683,"[0.03278160610529987, 0.9831341355108667]",32,./unit1/pwr3/pwr_12-25-10.489273.txt
21684,"[0.03278250168852765, 0.9832673809250831]",33,./unit1/pwr3/pwr_12-25-10.588736.txt
21685,"[0.03278346771086932, 0.9834001308005097]",32,./unit1/pwr3/pwr_12-25-10.689049.txt
21686,"[0.03278443373325388, 0.983532880676063]",33,./unit1/pwr3/pwr_12-25-10.789096.txt
21687,"[0.03278636577793722, 0.9837977857803684]",33,./unit1/pwr3/pwr_12-25-10.888287.txt
21688,"[0.03278733180027889, 0.9839299410093738]",33,./unit1/pwr3/pwr_12-25-10.988829.txt
21689,"[0.032788297822620556, 0.9840620962382525]",33,./unit1/pwr3/pwr_12-25-11.089067.txt
21690,"[0.03278941478594506, 0.9841924576169019]",33,./unit1/pwr3/pwr_12-25-11.189000.txt
21691,"[0.03279053174931247, 0.9843228189955514]",33,./unit1/pwr3/pwr_12-25-11.289183.txt
21692,"[0.03279286630329768, 0.9845806279848925]",12,./unit1/pwr3/pwr_12-25-11.389265.txt
21693,"[0.03279408389395839, 0.9847080755959644]",34,./unit1/pwr3/pwr_12-25-11.489024.txt
21694,"[0.032795301484619094, 0.9848355232066561]",33,./unit1/pwr3/pwr_12-25-11.588481.txt
21695,"[0.032796394968253276, 0.9849599480310464]",33,./unit1/pwr3/pwr_12-25-11.688476.txt
21696,"[0.03279748845188745, 0.9850843728555634]",33,./unit1/pwr3/pwr_12-25-11.788419.txt
21697,"[0.03279952112390698, 0.9853299073503149]",33,./unit1/pwr3/pwr_12-25-11.889045.txt
21698,"[0.03280046031233523, 0.9854510170208028]",7,./unit1/pwr3/pwr_12-25-11.988462.txt
21699,"[0.03280139950072058, 0.9855721266909107]",33,./unit1/pwr3/pwr_12-25-12.088537.txt
21700,"[0.03280209047509578, 0.9856898320098171]",32,./unit1/pwr3/pwr_12-25-12.189290.txt
21701,"[0.032802781449385185, 0.9858075373288502]",33,./unit1/pwr3/pwr_12-25-12.288723.txt
21702,"[0.03280381791084074, 0.9860392562031538]",33,./unit1/pwr3/pwr_12-25-12.389247.txt
21703,"[0.03280416339796399, 0.9861532697584241]",32,./unit1/pwr3/pwr_12-25-12.488705.txt
21704,"[0.03280450888513014, 0.986267283313948]",32,./unit1/pwr3/pwr_12-25-12.588413.txt
21705,"[0.03280457261575495, 0.9863771392993099]",32,./unit1/pwr3/pwr_12-25-12.689050.txt
21706,"[0.03280463634642265, 0.9864869952842915]",32,./unit1/pwr3/pwr_12-25-12.788672.txt
21707,"[0.03280451223935323, 0.9867023911124406]",32,./unit1/pwr3/pwr_12-25-12.888618.txt
21708,"[0.032804324401701904, 0.9868079309549743]",33,./unit1/pwr3/pwr_12-25-12.988484.txt
21709,"[0.03280413656400767, 0.9869134707978883]",33,./unit1/pwr3/pwr_12-25-13.088600.txt
21710,"[0.03280350932034307, 0.9870149224458807]",33,./unit1/pwr3/pwr_12-25-13.189291.txt
21711,"[0.03280288207667848, 0.987116374094]",32,./unit1/pwr3/pwr_12-25-13.288839.txt
21712,"[0.03280155044170342, 0.9873151792846045]",33,./unit1/pwr3/pwr_12-25-13.388621.txt
21713,"[0.03280084605043586, 0.9874125328269631]",33,./unit1/pwr3/pwr_12-25-13.488400.txt
21714,"[0.0328001416591254, 0.9875098863697018]",32,./unit1/pwr3/pwr_12-25-13.588738.txt
21715,"[0.03279938695416829, 0.9876031864054563]",33,./unit1/pwr3/pwr_12-25-13.688622.txt
21716,"[0.032798632249168284, 0.9876964864412108]",33,./unit1/pwr3/pwr_12-25-13.789231.txt
21717,"[0.032796559326214274, 0.9878789091207526]",33,./unit1/pwr3/pwr_12-25-13.889266.txt
21718,"[0.03279524110826028, 0.9879680317646667]",33,./unit1/pwr3/pwr_12-25-13.988671.txt
21719,"[0.03279392289026338, 0.9880571544085809]",33,./unit1/pwr3/pwr_12-25-14.089191.txt
21720,"[0.03279229608176882, 0.988143194801412]",34,./unit1/pwr3/pwr_12-25-14.188683.txt
21721,"[0.032790669273317155, 0.9882292351946235]",34,./unit1/pwr3/pwr_12-25-14.288299.txt
21722,"[0.03278721104747545, 0.9883997352119581]",34,./unit1/pwr3/pwr_12-25-14.389201.txt
21723,"[0.03278537963008541, 0.9884841948360812]",34,./unit1/pwr3/pwr_12-25-14.488369.txt
21724,"[0.032783548212738274, 0.9885686544605846]",35,./unit1/pwr3/pwr_12-25-14.588778.txt
21725,"[0.03278114321959628, 0.9886502052725499]",34,./unit1/pwr3/pwr_12-25-14.688732.txt
21726,"[0.032778738226454274, 0.9887317560843883]",34,./unit1/pwr3/pwr_12-25-14.789060.txt
21727,"[0.03277345529175451, 0.9888909132198047]",34,./unit1/pwr3/pwr_12-25-14.888493.txt
21728,"[0.03277057735015385, 0.9889685195433827]",35,./unit1/pwr3/pwr_12-25-14.988734.txt
21729,"[0.032767699408596085, 0.9890461258667071]",35,./unit1/pwr3/pwr_12-25-15.088786.txt
21730,"[0.03276447262560618, 0.9891195448876057]",35,./unit1/pwr3/pwr_12-25-15.188787.txt
21731,"[0.03276124584265918, 0.9891929639087578]",35,./unit1/pwr3/pwr_12-25-15.288979.txt
21732,"[0.03275457425080573, 0.9893352033513452]",36,./unit1/pwr3/pwr_12-25-15.388835.txt
21733,"[0.03275112944194219, 0.9894040237727806]",35,./unit1/pwr3/pwr_12-25-15.488274.txt
21734,"[0.032747684633078644, 0.9894728441943427]",35,./unit1/pwr3/pwr_12-25-15.588429.txt
21735,"[0.03274431697186097, 0.9895371651239462]",35,./unit1/pwr3/pwr_12-25-15.688552.txt
21736,"[0.03274094931060039, 0.9896014860534229]",35,./unit1/pwr3/pwr_12-25-15.788977.txt
21737,"[0.03273447561919625, 0.9897254252499892]",35,./unit1/pwr3/pwr_12-25-15.888729.txt
21738,"[0.032731369589009775, 0.9897850435169521]",35,./unit1/pwr3/pwr_12-25-15.988583.txt
21739,"[0.03272826355882331, 0.989844661783788]",34,./unit1/pwr3/pwr_12-25-16.089226.txt
21740,"[0.032725345366331066, 0.9898992106892156]",35,./unit1/pwr3/pwr_12-25-16.189296.txt
21741,"[0.03272242717379592, 0.9899537595947698]",34,./unit1/pwr3/pwr_12-25-16.288724.txt
21742,"[0.032716657873659336, 0.9900585115306593]",34,./unit1/pwr3/pwr_12-25-16.388770.txt
21743,"[0.03271380676605789, 0.9901087145613747]",34,./unit1/pwr3/pwr_12-25-16.488567.txt
21744,"[0.032710955658413546, 0.9901589175918367]",34,./unit1/pwr3/pwr_12-25-16.588532.txt
21745,"[0.03270848022615766, 0.9902061573009057]",33,./unit1/pwr3/pwr_12-25-16.688267.txt
21746,"[0.03270600479385888, 0.9902533970098477]",33,./unit1/pwr3/pwr_12-25-16.788512.txt
21747,"[0.032701104243036655, 0.9903463799006499]",32,./unit1/pwr3/pwr_12-25-16.888618.txt
21748,"[0.032698679124427414, 0.9903921230826367]",32,./unit1/pwr3/pwr_12-25-16.988749.txt
21749,"[0.03269625400581818, 0.9904378662644967]",31,./unit1/pwr3/pwr_12-25-17.088234.txt
21750,"[0.03269381211600769, 0.9904826381905821]",30,./unit1/pwr3/pwr_12-25-17.188830.txt
21751,"[0.0326913702261543, 0.9905274101165408]",30,./unit1/pwr3/pwr_12-25-17.288532.txt
21752,"[0.03268676149454269, 0.990615824140017]",30,./unit1/pwr3/pwr_12-25-17.388565.txt
21753,"[0.03268459465278447, 0.9906594662376614]",29,./unit1/pwr3/pwr_12-25-17.488916.txt
21754,"[0.03268242781098335, 0.9907031083353058]",28,./unit1/pwr3/pwr_12-25-17.588844.txt
21755,"[0.032680388430474744, 0.9907457197122673]",28,./unit1/pwr3/pwr_12-25-17.688617.txt
21756,"[0.032678349049923235, 0.9907883310894824]",27,./unit1/pwr3/pwr_12-25-17.788840.txt
21757,"[0.032674706340653295, 0.9908731970556033]",25,./unit1/pwr3/pwr_12-25-17.888834.txt
21758,"[0.03267310301193486, 0.990915451644636]",25,./unit1/pwr3/pwr_12-25-17.988327.txt
21759,"[0.032671499683173524, 0.9909577062337955]",24,./unit1/pwr3/pwr_12-25-18.088443.txt
21760,"[0.03267015127695432, 0.9909995495256644]",22,./unit1/pwr3/pwr_12-25-18.188869.txt
21761,"[0.032668802870778016, 0.99104139281766]",21,./unit1/pwr3/pwr_12-25-18.288640.txt
21762,"[0.032666243582387185, 0.9911243261825637]",20,./unit1/pwr3/pwr_12-25-18.388952.txt
21763,"[0.032665032700215556, 0.9911654162554719]",20,./unit1/pwr3/pwr_12-25-18.488836.txt
21764,"[0.032663821818043934, 0.9912065063286337]",18,./unit1/pwr3/pwr_12-25-18.588696.txt
21765,"[0.0326627786480993, 0.9912471851046315]",18,./unit1/pwr3/pwr_12-25-18.689166.txt
21766,"[0.03266173547811177, 0.9912878638806293]",16,./unit1/pwr3/pwr_12-25-18.789278.txt
21767,"[0.03266029315308835, 0.9913686713843464]",15,./unit1/pwr3/pwr_12-25-18.889006.txt
21768,"[0.03265989399800956, 0.9914088001120656]",15,./unit1/pwr3/pwr_12-25-18.988940.txt
21769,"[0.03265949484293077, 0.9914489288399115]",13,./unit1/pwr3/pwr_12-25-19.088335.txt
21770,"[0.032659441175018136, 0.9914882448842688]",12,./unit1/pwr3/pwr_12-25-19.188632.txt
21771,"[0.0326593875071484, 0.9915275609287528]",11,./unit1/pwr3/pwr_12-25-19.288454.txt
21772,"[0.03265935731892609, 0.9916057420770736]",11,./unit1/pwr3/pwr_12-25-19.388618.txt
21773,"[0.032659380798659314, 0.9916446071812905]",10,./unit1/pwr3/pwr_12-25-19.488682.txt
21774,"[0.032659404278349645, 0.9916834722851272]",8,./unit1/pwr3/pwr_12-25-19.588580.txt
21775,"[0.03265973634853764, 0.9917217972521583]",8,./unit1/pwr3/pwr_12-25-19.689121.txt
21776,"[0.03266006841872563, 0.9917601222189358]",7,./unit1/pwr3/pwr_12-25-19.788582.txt
21777,"[0.032660957293464334, 0.9918359941568126]",5,./unit1/pwr3/pwr_12-25-19.888585.txt
21778,"[0.03266151409797214, 0.991873541127785]",5,./unit1/pwr3/pwr_12-25-19.989175.txt
21779,"[0.03266207090252285, 0.9919110880987575]",5,./unit1/pwr3/pwr_12-25-20.088427.txt
21780,"[0.03266288598388167, 0.9919483080141921]",5,./unit1/pwr3/pwr_12-25-20.189210.txt
21781,"[0.032663701065240504, 0.9919855279296266]",4,./unit1/pwr3/pwr_12-25-20.288917.txt
21782,"[0.032665280914311506, 0.9920592938276146]",4,./unit1/pwr3/pwr_12-25-20.388850.txt
21783,"[0.03266604568198078, 0.9920958398105484]",4,./unit1/pwr3/pwr_12-25-20.488676.txt
21784,"[0.03266681044969296, 0.9921323857932287]",4,./unit1/pwr3/pwr_12-25-20.588359.txt
21785,"[0.03266747123580296, 0.9921683420849075]",4,./unit1/pwr3/pwr_12-25-20.688837.txt
21786,"[0.03266813202191295, 0.9922042983764595]",4,./unit1/pwr3/pwr_12-25-20.788620.txt
21787,"[0.032669054439097046, 0.9922758690380203]",4,./unit1/pwr3/pwr_12-25-20.888890.txt
21788,"[0.032669316070128254, 0.9923114834077756]",3,./unit1/pwr3/pwr_12-25-20.988739.txt
21789,"[0.03266957770120236, 0.9923470977776576]",5,./unit1/pwr3/pwr_12-25-21.088356.txt
21790,"[0.03266964814031625, 0.992382395002841]",5,./unit1/pwr3/pwr_12-25-21.188837.txt
21791,"[0.03266971857947303, 0.9924176922277708]",5,./unit1/pwr3/pwr_12-25-21.288418.txt
21792,"[0.03266933619559549, 0.9924876920317162]",5,./unit1/pwr3/pwr_12-25-21.388371.txt
21793,"[0.03266888337264697, 0.9925223946102248]",7,./unit1/pwr3/pwr_12-25-21.489015.txt
21794,"[0.03266843054965554, 0.9925570971887335]",8,./unit1/pwr3/pwr_12-25-21.588833.txt
21795,"[0.03266695132792073, 0.9925910465482816]",8,./unit1/pwr3/pwr_12-25-21.688620.txt
21796,"[0.032665472106228825, 0.9926249959082099]",10,./unit1/pwr3/pwr_12-25-21.788511.txt
21797,"[0.032661071337735784, 0.9926919729254736]",11,./unit1/pwr3/pwr_12-25-21.888570.txt
21798,"[0.032658149791020455, 0.9927250005829358]",12,./unit1/pwr3/pwr_12-25-21.988292.txt
21799,"[0.03265522824426222, 0.9927580282405248]",13,./unit1/pwr3/pwr_12-25-22.088535.txt
21800,"[0.0326505255938035, 0.9927896535234969]",15,./unit1/pwr3/pwr_12-25-22.188301.txt
21801,"[0.032645822943344775, 0.9928212788065957]",15,./unit1/pwr3/pwr_12-25-22.288424.txt
21802,"[0.03263476400001935, 0.9928826760577825]",16,./unit1/pwr3/pwr_12-25-22.389262.txt
21803,"[0.032628407707109744, 0.992912448025617]",17,./unit1/pwr3/pwr_12-25-22.489010.txt
21804,"[0.03262205141424304, 0.992942219993705]",18,./unit1/pwr3/pwr_12-25-22.588262.txt
21805,"[0.032614075021370856, 0.9929699156545486]",20,./unit1/pwr3/pwr_12-25-22.688404.txt
21806,"[0.032606098628541566, 0.9929976113150119]",20,./unit1/pwr3/pwr_12-25-22.788824.txt
21807,"[0.03258896850307097, 0.9930512038307967]",21,./unit1/pwr3/pwr_12-25-22.889247.txt
21808,"[0.03257981477051546, 0.993077100685738]",21,./unit1/pwr3/pwr_12-25-22.988432.txt
21809,"[0.03257066103791705, 0.9931029975405524]",22,./unit1/pwr3/pwr_12-25-23.088841.txt
21810,"[0.032559914039312375, 0.9931271847868903]",22,./unit1/pwr3/pwr_12-25-23.188529.txt
21811,"[0.0325491670406648, 0.9931513720331016]",24,./unit1/pwr3/pwr_12-25-23.288917.txt
21812,"[0.03252514058906384, 0.9931980418727204]",24,./unit1/pwr3/pwr_12-25-23.389187.txt
21813,"[0.03251186113598175, 0.9932205244657479]",25,./unit1/pwr3/pwr_12-25-23.488405.txt
21814,"[0.03249858168294256, 0.9932430070587754]",25,./unit1/pwr3/pwr_12-25-23.588913.txt
21815,"[0.03248310855414594, 0.9932634728090866]",25,./unit1/pwr3/pwr_12-25-23.688436.txt
21816,"[0.03246763542539221, 0.9932839385595245]",28,./unit1/pwr3/pwr_12-25-23.788851.txt
21817,"[0.032435179757884736, 0.9933220603554932]",28,./unit1/pwr3/pwr_12-25-23.888838.txt
21818,"[0.03241819721921679, 0.9933397164012776]",29,./unit1/pwr3/pwr_12-25-23.989152.txt
21819,"[0.03240121468050595, 0.9933573724468084]",30,./unit1/pwr3/pwr_12-25-24.089080.txt
21820,"[0.03238283342192925, 0.9933722732970478]",31,./unit1/pwr3/pwr_12-25-24.188974.txt
21821,"[0.03236445216339545, 0.9933871741472873]",32,./unit1/pwr3/pwr_12-25-24.288401.txt
21822,"[0.032326458638603194, 0.9934143494919895]",33,./unit1/pwr3/pwr_12-25-24.388469.txt
21823,"[0.03230684637243053, 0.9934266239868326]",34,./unit1/pwr3/pwr_12-25-24.488380.txt
21824,"[0.032287234106214965, 0.9934388984818024]",35,./unit1/pwr3/pwr_12-25-24.588423.txt
21825,"[0.032266823529884726, 0.9934481848780278]",36,./unit1/pwr3/pwr_12-25-24.688655.txt
21826,"[0.03224641295355449, 0.9934574712739996]",36,./unit1/pwr3/pwr_12-25-24.788268.txt
21827,"[0.032205199354304305, 0.9934739826250842]",37,./unit1/pwr3/pwr_12-25-24.888371.txt
21828,"[0.03218439633138436, 0.9934812075800704]",38,./unit1/pwr3/pwr_12-25-24.988502.txt
21829,"[0.03216359330846441, 0.9934884325349298]",39,./unit1/pwr3/pwr_12-25-25.088786.txt
21830,"[0.03214230056588455, 0.9934930113129681]",40,./unit1/pwr3/pwr_12-25-25.188576.txt
21831,"[0.03212100782330469, 0.9934975900910064]",40,./unit1/pwr3/pwr_12-25-25.289233.txt
21832,"[0.03207809362222297, 0.9935045623211146]",41,./unit1/pwr3/pwr_12-25-25.388616.txt
21833,"[0.03205647216372111, 0.9935069557735648]",42,./unit1/pwr3/pwr_12-25-25.488970.txt
21834,"[0.03203485070521925, 0.9935093492256348]",43,./unit1/pwr3/pwr_12-25-25.588329.txt
21835,"[0.03201268250487884, 0.9935110340573936]",44,./unit1/pwr3/pwr_12-25-25.688268.txt
21836,"[0.03199051430453844, 0.993512718888899]",46,./unit1/pwr3/pwr_12-25-25.789084.txt
21837,"[0.031945228652760116, 0.9935155632816163]",46,./unit1/pwr3/pwr_12-25-25.888556.txt
21838,"[0.031922111201279295, 0.9935167228420677]",46,./unit1/pwr3/pwr_12-25-25.988985.txt
21839,"[0.03189899374984138, 0.9935178824027727]",47,./unit1/pwr3/pwr_12-25-26.088349.txt
21840,"[0.031875705231910474, 0.9935189230340413]",48,./unit1/pwr3/pwr_12-25-26.189136.txt
21841,"[0.031852416714022475, 0.9935199636655635]",49,./unit1/pwr3/pwr_12-25-26.288783.txt
21842,"[0.0318061918738159, 0.9935211182709756]",50,./unit1/pwr3/pwr_12-25-26.389270.txt
21843,"[0.03178325555158313, 0.9935212322447389]",50,./unit1/pwr3/pwr_12-25-26.488730.txt
21844,"[0.03176031922930746, 0.9935213462186289]",51,./unit1/pwr3/pwr_12-25-26.588600.txt
21845,"[0.03173753049379154, 0.9935199983532471]",51,./unit1/pwr3/pwr_12-25-26.688570.txt
21846,"[0.03171474175827562, 0.9935186504877386]",53,./unit1/pwr3/pwr_12-25-26.788581.txt
21847,"[0.03166904353444035, 0.993516747619039]",53,./unit1/pwr3/pwr_12-25-26.889136.txt
21848,"[0.031646134046120995, 0.993516192615721]",54,./unit1/pwr3/pwr_12-25-26.988687.txt
21849,"[0.031623224557801644, 0.9935156376122763]",55,./unit1/pwr3/pwr_12-25-27.088915.txt
21850,"[0.031599949456891804, 0.9935161480171982]",55,./unit1/pwr3/pwr_12-25-27.189062.txt
21851,"[0.03157667435593906, 0.9935166584222469]",55,./unit1/pwr3/pwr_12-25-27.288327.txt
21852,"[0.031530647416181785, 0.9935170003439169]",56,./unit1/pwr3/pwr_12-25-27.388815.txt
21853,"[0.03150789557737726, 0.9935168318607916]",56,./unit1/pwr3/pwr_12-25-27.488405.txt
21854,"[0.03148514373852983, 0.9935166633775397]",56,./unit1/pwr3/pwr_12-25-27.588249.txt
21855,"[0.03146304262308022, 0.9935155831029144]",56,./unit1/pwr3/pwr_12-25-27.689103.txt
21856,"[0.03144094150763062, 0.9935145028285426]",56,./unit1/pwr3/pwr_12-25-27.788813.txt
21857,"[0.031397232350657306, 0.9935122134396502]",57,./unit1/pwr3/pwr_12-25-27.889052.txt
21858,"[0.0313756243090907, 0.9935110043250028]",57,./unit1/pwr3/pwr_12-25-27.988814.txt
21859,"[0.031354016267567, 0.9935097952104823]",56,./unit1/pwr3/pwr_12-25-28.088690.txt
21860,"[0.03133281408956826, 0.9935079518061839]",57,./unit1/pwr3/pwr_12-25-28.188835.txt
21861,"[0.03131161191161243, 0.993506108402139]",58,./unit1/pwr3/pwr_12-25-28.289154.txt
