original_index,unit1_lidar1,original_unit1_pwr3_best-beam,original_unit1_pwr3
15933,../scenario36/unit1/lidar1/lidar_frame_12-15-36.548817.csv,29,./unit1/pwr3/pwr_12-15-34.588342.txt
15934,../scenario36/unit1/lidar1/lidar_frame_12-15-36.648784.csv,28,./unit1/pwr3/pwr_12-15-34.689163.txt
15935,../scenario36/unit1/lidar1/lidar_frame_12-15-36.748746.csv,3,./unit1/pwr3/pwr_12-15-34.788363.txt
15936,../scenario36/unit1/lidar1/lidar_frame_12-15-36.848711.csv,35,./unit1/pwr3/pwr_12-15-34.888451.txt
15937,../scenario36/unit1/lidar1/lidar_frame_12-15-36.948704.csv,38,./unit1/pwr3/pwr_12-15-34.989056.txt
15938,../scenario36/unit1/lidar1/lidar_frame_12-15-37.048698.csv,63,./unit1/pwr3/pwr_12-15-35.088557.txt
15939,../scenario36/unit1/lidar1/lidar_frame_12-15-37.148694.csv,39,./unit1/pwr3/pwr_12-15-35.188616.txt
15940,../scenario36/unit1/lidar1/lidar_frame_12-15-37.248678.csv,11,./unit1/pwr3/pwr_12-15-35.288818.txt
15941,../scenario36/unit1/lidar1/lidar_frame_12-15-37.348629.csv,12,./unit1/pwr3/pwr_12-15-35.389121.txt
15942,../scenario36/unit1/lidar1/lidar_frame_12-15-37.448558.csv,39,./unit1/pwr3/pwr_12-15-35.488946.txt
15943,../scenario36/unit1/lidar1/lidar_frame_12-15-37.548514.csv,11,./unit1/pwr3/pwr_12-15-35.588303.txt
15944,../scenario36/unit1/lidar1/lidar_frame_12-15-37.648490.csv,15,./unit1/pwr3/pwr_12-15-35.688541.txt
15945,../scenario36/unit1/lidar1/lidar_frame_12-15-37.748478.csv,16,./unit1/pwr3/pwr_12-15-35.788836.txt
15946,../scenario36/unit1/lidar1/lidar_frame_12-15-37.848498.csv,17,./unit1/pwr3/pwr_12-15-35.889015.txt
15947,../scenario36/unit1/lidar1/lidar_frame_12-15-37.948531.csv,16,./unit1/pwr3/pwr_12-15-35.988967.txt
15948,../scenario36/unit1/lidar1/lidar_frame_12-15-38.048567.csv,15,./unit1/pwr3/pwr_12-15-36.088632.txt
15949,../scenario36/unit1/lidar1/lidar_frame_12-15-38.148592.csv,18,./unit1/pwr3/pwr_12-15-36.188271.txt
15950,../scenario36/unit1/lidar1/lidar_frame_12-15-38.248593.csv,18,./unit1/pwr3/pwr_12-15-36.288352.txt
15951,../scenario36/unit1/lidar1/lidar_frame_12-15-38.348601.csv,18,./unit1/pwr3/pwr_12-15-36.388281.txt
15952,../scenario36/unit1/lidar1/lidar_frame_12-15-38.448565.csv,20,./unit1/pwr3/pwr_12-15-36.489035.txt
15953,../scenario36/unit1/lidar1/lidar_frame_12-15-38.548494.csv,3,./unit1/pwr3/pwr_12-15-36.589154.txt
15954,../scenario36/unit1/lidar1/lidar_frame_12-15-38.648421.csv,20,./unit1/pwr3/pwr_12-15-36.688826.txt
15955,../scenario36/unit1/lidar1/lidar_frame_12-15-38.748372.csv,22,./unit1/pwr3/pwr_12-15-36.788620.txt
15956,../scenario36/unit1/lidar1/lidar_frame_12-15-38.848341.csv,22,./unit1/pwr3/pwr_12-15-36.888535.txt
15957,../scenario36/unit1/lidar1/lidar_frame_12-15-38.948319.csv,21,./unit1/pwr3/pwr_12-15-36.988852.txt
15958,../scenario36/unit1/lidar1/lidar_frame_12-15-39.048283.csv,22,./unit1/pwr3/pwr_12-15-37.088843.txt
15959,../scenario36/unit1/lidar1/lidar_frame_12-15-39.148280.csv,11,./unit1/pwr3/pwr_12-15-37.188585.txt
15960,../scenario36/unit1/lidar1/lidar_frame_12-15-39.248299.csv,24,./unit1/pwr3/pwr_12-15-37.288699.txt
15961,../scenario36/unit1/lidar1/lidar_frame_12-15-39.348333.csv,23,./unit1/pwr3/pwr_12-15-37.389002.txt
15962,../scenario36/unit1/lidar1/lidar_frame_12-15-39.448346.csv,24,./unit1/pwr3/pwr_12-15-37.488928.txt
15963,../scenario36/unit1/lidar1/lidar_frame_12-15-39.548354.csv,24,./unit1/pwr3/pwr_12-15-37.588625.txt
15964,../scenario36/unit1/lidar1/lidar_frame_12-15-39.648343.csv,25,./unit1/pwr3/pwr_12-15-37.688606.txt
15965,../scenario36/unit1/lidar1/lidar_frame_12-15-39.748355.csv,16,./unit1/pwr3/pwr_12-15-37.788272.txt
15966,../scenario36/unit1/lidar1/lidar_frame_12-15-39.848359.csv,25,./unit1/pwr3/pwr_12-15-37.889162.txt
15967,../scenario36/unit1/lidar1/lidar_frame_12-15-39.948365.csv,14,./unit1/pwr3/pwr_12-15-37.988832.txt
15968,../scenario36/unit1/lidar1/lidar_frame_12-15-40.048375.csv,25,./unit1/pwr3/pwr_12-15-38.088621.txt
15969,../scenario36/unit1/lidar1/lidar_frame_12-15-40.148360.csv,25,./unit1/pwr3/pwr_12-15-38.188802.txt
15970,../scenario36/unit1/lidar1/lidar_frame_12-15-40.248383.csv,28,./unit1/pwr3/pwr_12-15-38.289046.txt
15971,../scenario36/unit1/lidar1/lidar_frame_12-15-40.348383.csv,25,./unit1/pwr3/pwr_12-15-38.388278.txt
15972,../scenario36/unit1/lidar1/lidar_frame_12-15-40.448354.csv,21,./unit1/pwr3/pwr_12-15-38.488755.txt
15973,../scenario36/unit1/lidar1/lidar_frame_12-15-40.548339.csv,17,./unit1/pwr3/pwr_12-15-38.588435.txt
15974,../scenario36/unit1/lidar1/lidar_frame_12-15-40.648341.csv,15,./unit1/pwr3/pwr_12-15-38.688494.txt
15975,../scenario36/unit1/lidar1/lidar_frame_12-15-40.748335.csv,28,./unit1/pwr3/pwr_12-15-38.789122.txt
15976,../scenario36/unit1/lidar1/lidar_frame_12-15-40.848376.csv,22,./unit1/pwr3/pwr_12-15-38.889302.txt
15977,../scenario36/unit1/lidar1/lidar_frame_12-15-40.948391.csv,26,./unit1/pwr3/pwr_12-15-38.988395.txt
15978,../scenario36/unit1/lidar1/lidar_frame_12-15-41.048438.csv,29,./unit1/pwr3/pwr_12-15-39.088692.txt
15979,../scenario36/unit1/lidar1/lidar_frame_12-15-41.148446.csv,28,./unit1/pwr3/pwr_12-15-39.189067.txt
15980,../scenario36/unit1/lidar1/lidar_frame_12-15-41.248411.csv,29,./unit1/pwr3/pwr_12-15-39.289049.txt
15981,../scenario36/unit1/lidar1/lidar_frame_12-15-41.348332.csv,25,./unit1/pwr3/pwr_12-15-39.389211.txt
15982,../scenario36/unit1/lidar1/lidar_frame_12-15-41.448204.csv,1,./unit1/pwr3/pwr_12-15-39.489110.txt
15983,../scenario36/unit1/lidar1/lidar_frame_12-15-41.548092.csv,6,./unit1/pwr3/pwr_12-15-39.588854.txt
15984,../scenario36/unit1/lidar1/lidar_frame_12-15-41.648027.csv,6,./unit1/pwr3/pwr_12-15-39.688472.txt
15985,../scenario36/unit1/lidar1/lidar_frame_12-15-41.747993.csv,27,./unit1/pwr3/pwr_12-15-39.788316.txt
15986,../scenario36/unit1/lidar1/lidar_frame_12-15-41.847999.csv,9,./unit1/pwr3/pwr_12-15-39.888958.txt
15987,../scenario36/unit1/lidar1/lidar_frame_12-15-41.948076.csv,11,./unit1/pwr3/pwr_12-15-39.989060.txt
15988,../scenario36/unit1/lidar1/lidar_frame_12-15-42.048184.csv,25,./unit1/pwr3/pwr_12-15-40.088497.txt
15989,../scenario36/unit1/lidar1/lidar_frame_12-15-42.148272.csv,13,./unit1/pwr3/pwr_12-15-40.189219.txt
15990,../scenario36/unit1/lidar1/lidar_frame_12-15-42.248331.csv,17,./unit1/pwr3/pwr_12-15-40.288846.txt
15991,../scenario36/unit1/lidar1/lidar_frame_12-15-42.348344.csv,13,./unit1/pwr3/pwr_12-15-40.388939.txt
15992,../scenario36/unit1/lidar1/lidar_frame_12-15-42.448289.csv,25,./unit1/pwr3/pwr_12-15-40.488283.txt
15993,../scenario36/unit1/lidar1/lidar_frame_12-15-42.548203.csv,59,./unit1/pwr3/pwr_12-15-40.588938.txt
15994,../scenario36/unit1/lidar1/lidar_frame_12-15-42.648118.csv,57,./unit1/pwr3/pwr_12-15-40.689256.txt
15995,../scenario36/unit1/lidar1/lidar_frame_12-15-42.748040.csv,28,./unit1/pwr3/pwr_12-15-40.789011.txt
15996,../scenario36/unit1/lidar1/lidar_frame_12-15-42.847931.csv,16,./unit1/pwr3/pwr_12-15-40.888839.txt
15997,../scenario36/unit1/lidar1/lidar_frame_12-15-42.947837.csv,16,./unit1/pwr3/pwr_12-15-40.988744.txt
15998,../scenario36/unit1/lidar1/lidar_frame_12-15-43.047796.csv,30,./unit1/pwr3/pwr_12-15-41.089238.txt
15999,../scenario36/unit1/lidar1/lidar_frame_12-15-43.147811.csv,33,./unit1/pwr3/pwr_12-15-41.188295.txt
16000,../scenario36/unit1/lidar1/lidar_frame_12-15-43.247882.csv,30,./unit1/pwr3/pwr_12-15-41.288739.txt
16001,../scenario36/unit1/lidar1/lidar_frame_12-15-43.347975.csv,29,./unit1/pwr3/pwr_12-15-41.389161.txt
16002,../scenario36/unit1/lidar1/lidar_frame_12-15-43.448051.csv,28,./unit1/pwr3/pwr_12-15-41.488347.txt
16003,../scenario36/unit1/lidar1/lidar_frame_12-15-43.548123.csv,1,./unit1/pwr3/pwr_12-15-41.589093.txt
16004,../scenario36/unit1/lidar1/lidar_frame_12-15-43.648181.csv,46,./unit1/pwr3/pwr_12-15-41.689272.txt
16005,../scenario36/unit1/lidar1/lidar_frame_12-15-43.748220.csv,28,./unit1/pwr3/pwr_12-15-41.788546.txt
16006,../scenario36/unit1/lidar1/lidar_frame_12-15-43.848204.csv,30,./unit1/pwr3/pwr_12-15-41.888715.txt
16007,../scenario36/unit1/lidar1/lidar_frame_12-15-43.948122.csv,56,./unit1/pwr3/pwr_12-15-41.988708.txt
16008,../scenario36/unit1/lidar1/lidar_frame_12-15-44.048010.csv,29,./unit1/pwr3/pwr_12-15-42.088950.txt
16009,../scenario36/unit1/lidar1/lidar_frame_12-15-44.147907.csv,29,./unit1/pwr3/pwr_12-15-42.188903.txt
16010,../scenario36/unit1/lidar1/lidar_frame_12-15-44.247805.csv,29,./unit1/pwr3/pwr_12-15-42.288430.txt
16011,../scenario36/unit1/lidar1/lidar_frame_12-15-44.347750.csv,50,./unit1/pwr3/pwr_12-15-42.389268.txt
16012,../scenario36/unit1/lidar1/lidar_frame_12-15-44.447740.csv,22,./unit1/pwr3/pwr_12-15-42.488929.txt
16013,../scenario36/unit1/lidar1/lidar_frame_12-15-44.547764.csv,29,./unit1/pwr3/pwr_12-15-42.588766.txt
16014,../scenario36/unit1/lidar1/lidar_frame_12-15-44.647805.csv,5,./unit1/pwr3/pwr_12-15-42.688785.txt
16015,../scenario36/unit1/lidar1/lidar_frame_12-15-44.747913.csv,50,./unit1/pwr3/pwr_12-15-42.788298.txt
16016,../scenario36/unit1/lidar1/lidar_frame_12-15-44.848016.csv,29,./unit1/pwr3/pwr_12-15-42.888562.txt
16017,../scenario36/unit1/lidar1/lidar_frame_12-15-44.948089.csv,11,./unit1/pwr3/pwr_12-15-42.988780.txt
16018,../scenario36/unit1/lidar1/lidar_frame_12-15-45.048152.csv,29,./unit1/pwr3/pwr_12-15-43.088674.txt
16019,../scenario36/unit1/lidar1/lidar_frame_12-15-45.148159.csv,4,./unit1/pwr3/pwr_12-15-43.188439.txt
16020,../scenario36/unit1/lidar1/lidar_frame_12-15-45.248080.csv,29,./unit1/pwr3/pwr_12-15-43.289268.txt
16021,../scenario36/unit1/lidar1/lidar_frame_12-15-45.347944.csv,11,./unit1/pwr3/pwr_12-15-43.389012.txt
16022,../scenario36/unit1/lidar1/lidar_frame_12-15-45.447808.csv,11,./unit1/pwr3/pwr_12-15-43.488429.txt
16023,../scenario36/unit1/lidar1/lidar_frame_12-15-45.547682.csv,15,./unit1/pwr3/pwr_12-15-43.588730.txt
16024,../scenario36/unit1/lidar1/lidar_frame_12-15-45.647589.csv,61,./unit1/pwr3/pwr_12-15-43.688537.txt
16025,../scenario36/unit1/lidar1/lidar_frame_12-15-45.747550.csv,4,./unit1/pwr3/pwr_12-15-43.788833.txt
16026,../scenario36/unit1/lidar1/lidar_frame_12-15-45.847583.csv,17,./unit1/pwr3/pwr_12-15-43.889162.txt
16027,../scenario36/unit1/lidar1/lidar_frame_12-15-45.947660.csv,19,./unit1/pwr3/pwr_12-15-43.988360.txt
16028,../scenario36/unit1/lidar1/lidar_frame_12-15-46.047751.csv,18,./unit1/pwr3/pwr_12-15-44.088781.txt
16029,../scenario36/unit1/lidar1/lidar_frame_12-15-46.147846.csv,20,./unit1/pwr3/pwr_12-15-44.188509.txt
16030,../scenario36/unit1/lidar1/lidar_frame_12-15-46.247944.csv,29,./unit1/pwr3/pwr_12-15-44.288679.txt
16031,../scenario36/unit1/lidar1/lidar_frame_12-15-46.348010.csv,18,./unit1/pwr3/pwr_12-15-44.388628.txt
16032,../scenario36/unit1/lidar1/lidar_frame_12-15-46.447997.csv,30,./unit1/pwr3/pwr_12-15-44.488398.txt
16033,../scenario36/unit1/lidar1/lidar_frame_12-15-46.547935.csv,20,./unit1/pwr3/pwr_12-15-44.588751.txt
16034,../scenario36/unit1/lidar1/lidar_frame_12-15-46.647850.csv,16,./unit1/pwr3/pwr_12-15-44.688422.txt
16035,../scenario36/unit1/lidar1/lidar_frame_12-15-46.747749.csv,46,./unit1/pwr3/pwr_12-15-44.789116.txt
16036,../scenario36/unit1/lidar1/lidar_frame_12-15-46.847621.csv,11,./unit1/pwr3/pwr_12-15-44.889057.txt
16037,../scenario36/unit1/lidar1/lidar_frame_12-15-46.947511.csv,36,./unit1/pwr3/pwr_12-15-44.988906.txt
16038,../scenario36/unit1/lidar1/lidar_frame_12-15-47.047446.csv,22,./unit1/pwr3/pwr_12-15-45.089110.txt
16039,../scenario36/unit1/lidar1/lidar_frame_12-15-47.147464.csv,37,./unit1/pwr3/pwr_12-15-45.188498.txt
16040,../scenario36/unit1/lidar1/lidar_frame_12-15-47.247522.csv,4,./unit1/pwr3/pwr_12-15-45.288381.txt
16041,../scenario36/unit1/lidar1/lidar_frame_12-15-47.347590.csv,36,./unit1/pwr3/pwr_12-15-45.388267.txt
16042,../scenario36/unit1/lidar1/lidar_frame_12-15-47.447637.csv,1,./unit1/pwr3/pwr_12-15-45.488594.txt
16043,../scenario36/unit1/lidar1/lidar_frame_12-15-47.547669.csv,61,./unit1/pwr3/pwr_12-15-45.588543.txt
16044,../scenario36/unit1/lidar1/lidar_frame_12-15-47.647653.csv,20,./unit1/pwr3/pwr_12-15-45.689192.txt
16045,../scenario36/unit1/lidar1/lidar_frame_12-15-47.747626.csv,37,./unit1/pwr3/pwr_12-15-45.789232.txt
16046,../scenario36/unit1/lidar1/lidar_frame_12-15-47.847615.csv,4,./unit1/pwr3/pwr_12-15-45.889010.txt
16047,../scenario36/unit1/lidar1/lidar_frame_12-15-47.947633.csv,3,./unit1/pwr3/pwr_12-15-45.988717.txt
16048,../scenario36/unit1/lidar1/lidar_frame_12-15-48.047652.csv,13,./unit1/pwr3/pwr_12-15-46.088257.txt
16049,../scenario36/unit1/lidar1/lidar_frame_12-15-48.147653.csv,3,./unit1/pwr3/pwr_12-15-46.188842.txt
16050,../scenario36/unit1/lidar1/lidar_frame_12-15-48.247636.csv,5,./unit1/pwr3/pwr_12-15-46.288859.txt
16051,../scenario36/unit1/lidar1/lidar_frame_12-15-48.347572.csv,5,./unit1/pwr3/pwr_12-15-46.389000.txt
16052,../scenario36/unit1/lidar1/lidar_frame_12-15-48.447480.csv,13,./unit1/pwr3/pwr_12-15-46.488972.txt
16053,../scenario36/unit1/lidar1/lidar_frame_12-15-48.547453.csv,15,./unit1/pwr3/pwr_12-15-46.588510.txt
16054,../scenario36/unit1/lidar1/lidar_frame_12-15-48.647446.csv,48,./unit1/pwr3/pwr_12-15-46.689075.txt
16055,../scenario36/unit1/lidar1/lidar_frame_12-15-48.747465.csv,12,./unit1/pwr3/pwr_12-15-46.789159.txt
16056,../scenario36/unit1/lidar1/lidar_frame_12-15-48.847492.csv,25,./unit1/pwr3/pwr_12-15-46.889261.txt
16057,../scenario36/unit1/lidar1/lidar_frame_12-15-48.947525.csv,49,./unit1/pwr3/pwr_12-15-46.988495.txt
16058,../scenario36/unit1/lidar1/lidar_frame_12-15-49.047538.csv,54,./unit1/pwr3/pwr_12-15-47.088880.txt
16059,../scenario36/unit1/lidar1/lidar_frame_12-15-49.147499.csv,17,./unit1/pwr3/pwr_12-15-47.188648.txt
16060,../scenario36/unit1/lidar1/lidar_frame_12-15-49.247445.csv,16,./unit1/pwr3/pwr_12-15-47.288283.txt
16061,../scenario36/unit1/lidar1/lidar_frame_12-15-49.347407.csv,13,./unit1/pwr3/pwr_12-15-47.389158.txt
16062,../scenario36/unit1/lidar1/lidar_frame_12-15-49.447358.csv,6,./unit1/pwr3/pwr_12-15-47.489120.txt
16063,../scenario36/unit1/lidar1/lidar_frame_12-15-49.547318.csv,17,./unit1/pwr3/pwr_12-15-47.588686.txt
16064,../scenario36/unit1/lidar1/lidar_frame_12-15-49.647310.csv,22,./unit1/pwr3/pwr_12-15-47.688738.txt
16065,../scenario36/unit1/lidar1/lidar_frame_12-15-49.747307.csv,28,./unit1/pwr3/pwr_12-15-47.788850.txt
16066,../scenario36/unit1/lidar1/lidar_frame_12-15-49.847308.csv,5,./unit1/pwr3/pwr_12-15-47.888694.txt
16067,../scenario36/unit1/lidar1/lidar_frame_12-15-49.947323.csv,20,./unit1/pwr3/pwr_12-15-47.988815.txt
16068,../scenario36/unit1/lidar1/lidar_frame_12-15-50.047357.csv,29,./unit1/pwr3/pwr_12-15-48.089014.txt
16069,../scenario36/unit1/lidar1/lidar_frame_12-15-50.147402.csv,20,./unit1/pwr3/pwr_12-15-48.188414.txt
16070,../scenario36/unit1/lidar1/lidar_frame_12-15-50.247415.csv,28,./unit1/pwr3/pwr_12-15-48.288529.txt
16071,../scenario36/unit1/lidar1/lidar_frame_12-15-50.347390.csv,37,./unit1/pwr3/pwr_12-15-48.388380.txt
16072,../scenario36/unit1/lidar1/lidar_frame_12-15-50.447343.csv,28,./unit1/pwr3/pwr_12-15-48.489266.txt
16073,../scenario36/unit1/lidar1/lidar_frame_12-15-50.547281.csv,8,./unit1/pwr3/pwr_12-15-48.589003.txt
16074,../scenario36/unit1/lidar1/lidar_frame_12-15-50.647230.csv,5,./unit1/pwr3/pwr_12-15-48.689119.txt
16075,../scenario36/unit1/lidar1/lidar_frame_12-15-50.747204.csv,8,./unit1/pwr3/pwr_12-15-48.788983.txt
16076,../scenario36/unit1/lidar1/lidar_frame_12-15-50.847204.csv,12,./unit1/pwr3/pwr_12-15-48.888502.txt
16077,../scenario36/unit1/lidar1/lidar_frame_12-15-50.947242.csv,25,./unit1/pwr3/pwr_12-15-48.989054.txt
16078,../scenario36/unit1/lidar1/lidar_frame_12-15-51.047310.csv,13,./unit1/pwr3/pwr_12-15-49.088403.txt
16079,../scenario36/unit1/lidar1/lidar_frame_12-15-51.147387.csv,14,./unit1/pwr3/pwr_12-15-49.188822.txt
16080,../scenario36/unit1/lidar1/lidar_frame_12-15-51.247409.csv,16,./unit1/pwr3/pwr_12-15-49.288508.txt
16081,../scenario36/unit1/lidar1/lidar_frame_12-15-51.347399.csv,17,./unit1/pwr3/pwr_12-15-49.388621.txt
16082,../scenario36/unit1/lidar1/lidar_frame_12-15-51.447350.csv,16,./unit1/pwr3/pwr_12-15-49.488385.txt
16083,../scenario36/unit1/lidar1/lidar_frame_12-15-51.547301.csv,34,./unit1/pwr3/pwr_12-15-49.589240.txt
16084,../scenario36/unit1/lidar1/lidar_frame_12-15-51.647289.csv,52,./unit1/pwr3/pwr_12-15-49.688476.txt
16085,../scenario36/unit1/lidar1/lidar_frame_12-15-51.747276.csv,46,./unit1/pwr3/pwr_12-15-49.788546.txt
16086,../scenario36/unit1/lidar1/lidar_frame_12-15-51.847243.csv,60,./unit1/pwr3/pwr_12-15-49.888507.txt
16087,../scenario36/unit1/lidar1/lidar_frame_12-15-51.947190.csv,20,./unit1/pwr3/pwr_12-15-49.988620.txt
16088,../scenario36/unit1/lidar1/lidar_frame_12-15-52.047124.csv,59,./unit1/pwr3/pwr_12-15-50.089060.txt
16089,../scenario36/unit1/lidar1/lidar_frame_12-15-52.147081.csv,28,./unit1/pwr3/pwr_12-15-50.188850.txt
16090,../scenario36/unit1/lidar1/lidar_frame_12-15-52.247060.csv,61,./unit1/pwr3/pwr_12-15-50.288766.txt
16091,../scenario36/unit1/lidar1/lidar_frame_12-15-52.347047.csv,18,./unit1/pwr3/pwr_12-15-50.388464.txt
16092,../scenario36/unit1/lidar1/lidar_frame_12-15-52.447022.csv,20,./unit1/pwr3/pwr_12-15-50.488701.txt
16093,../scenario36/unit1/lidar1/lidar_frame_12-15-52.547003.csv,58,./unit1/pwr3/pwr_12-15-50.589158.txt
16094,../scenario36/unit1/lidar1/lidar_frame_12-15-52.646978.csv,62,./unit1/pwr3/pwr_12-15-50.688379.txt
16095,../scenario36/unit1/lidar1/lidar_frame_12-15-52.746968.csv,61,./unit1/pwr3/pwr_12-15-50.789274.txt
16096,../scenario36/unit1/lidar1/lidar_frame_12-15-52.847029.csv,60,./unit1/pwr3/pwr_12-15-50.888920.txt
16097,../scenario36/unit1/lidar1/lidar_frame_12-15-52.947122.csv,58,./unit1/pwr3/pwr_12-15-50.988603.txt
16098,../scenario36/unit1/lidar1/lidar_frame_12-15-53.047185.csv,61,./unit1/pwr3/pwr_12-15-51.088618.txt
16099,../scenario36/unit1/lidar1/lidar_frame_12-15-53.147229.csv,12,./unit1/pwr3/pwr_12-15-51.188755.txt
16100,../scenario36/unit1/lidar1/lidar_frame_12-15-53.247227.csv,5,./unit1/pwr3/pwr_12-15-51.288325.txt
16101,../scenario36/unit1/lidar1/lidar_frame_12-15-53.347186.csv,11,./unit1/pwr3/pwr_12-15-51.389104.txt
16102,../scenario36/unit1/lidar1/lidar_frame_12-15-53.447171.csv,59,./unit1/pwr3/pwr_12-15-51.488475.txt
16103,../scenario36/unit1/lidar1/lidar_frame_12-15-53.547174.csv,61,./unit1/pwr3/pwr_12-15-51.588541.txt
16104,../scenario36/unit1/lidar1/lidar_frame_12-15-53.647167.csv,15,./unit1/pwr3/pwr_12-15-51.688625.txt
16105,../scenario36/unit1/lidar1/lidar_frame_12-15-53.747155.csv,27,./unit1/pwr3/pwr_12-15-51.788844.txt
16106,../scenario36/unit1/lidar1/lidar_frame_12-15-53.847116.csv,55,./unit1/pwr3/pwr_12-15-51.889237.txt
16107,../scenario36/unit1/lidar1/lidar_frame_12-15-53.947080.csv,3,./unit1/pwr3/pwr_12-15-51.989047.txt
16108,../scenario36/unit1/lidar1/lidar_frame_12-15-54.047037.csv,5,./unit1/pwr3/pwr_12-15-52.089004.txt
16109,../scenario36/unit1/lidar1/lidar_frame_12-15-54.147005.csv,2,./unit1/pwr3/pwr_12-15-52.189051.txt
16110,../scenario36/unit1/lidar1/lidar_frame_12-15-54.246994.csv,13,./unit1/pwr3/pwr_12-15-52.288565.txt
16111,../scenario36/unit1/lidar1/lidar_frame_12-15-54.346981.csv,12,./unit1/pwr3/pwr_12-15-52.389008.txt
16112,../scenario36/unit1/lidar1/lidar_frame_12-15-54.446918.csv,8,./unit1/pwr3/pwr_12-15-52.489050.txt
16113,../scenario36/unit1/lidar1/lidar_frame_12-15-54.546850.csv,14,./unit1/pwr3/pwr_12-15-52.588618.txt
16114,../scenario36/unit1/lidar1/lidar_frame_12-15-54.646801.csv,15,./unit1/pwr3/pwr_12-15-52.688347.txt
16115,../scenario36/unit1/lidar1/lidar_frame_12-15-54.746762.csv,16,./unit1/pwr3/pwr_12-15-52.788326.txt
16116,../scenario36/unit1/lidar1/lidar_frame_12-15-54.846744.csv,16,./unit1/pwr3/pwr_12-15-52.889059.txt
16117,../scenario36/unit1/lidar1/lidar_frame_12-15-54.946753.csv,12,./unit1/pwr3/pwr_12-15-52.989257.txt
16118,../scenario36/unit1/lidar1/lidar_frame_12-15-55.046808.csv,5,./unit1/pwr3/pwr_12-15-53.088271.txt
16119,../scenario36/unit1/lidar1/lidar_frame_12-15-55.146850.csv,20,./unit1/pwr3/pwr_12-15-53.188996.txt
16120,../scenario36/unit1/lidar1/lidar_frame_12-15-55.246849.csv,7,./unit1/pwr3/pwr_12-15-53.288542.txt
16121,../scenario36/unit1/lidar1/lidar_frame_12-15-55.346850.csv,16,./unit1/pwr3/pwr_12-15-53.389146.txt
16122,../scenario36/unit1/lidar1/lidar_frame_12-15-55.446877.csv,9,./unit1/pwr3/pwr_12-15-53.489272.txt
16123,../scenario36/unit1/lidar1/lidar_frame_12-15-55.546891.csv,12,./unit1/pwr3/pwr_12-15-53.588295.txt
16124,../scenario36/unit1/lidar1/lidar_frame_12-15-55.646880.csv,61,./unit1/pwr3/pwr_12-15-53.688413.txt
16125,../scenario36/unit1/lidar1/lidar_frame_12-15-55.746873.csv,28,./unit1/pwr3/pwr_12-15-53.789001.txt
16126,../scenario36/unit1/lidar1/lidar_frame_12-15-55.846831.csv,57,./unit1/pwr3/pwr_12-15-53.888420.txt
16127,../scenario36/unit1/lidar1/lidar_frame_12-15-55.946769.csv,61,./unit1/pwr3/pwr_12-15-53.988937.txt
16128,../scenario36/unit1/lidar1/lidar_frame_12-15-56.046733.csv,59,./unit1/pwr3/pwr_12-15-54.088238.txt
16129,../scenario36/unit1/lidar1/lidar_frame_12-15-56.146742.csv,50,./unit1/pwr3/pwr_12-15-54.188374.txt
16130,../scenario36/unit1/lidar1/lidar_frame_12-15-56.246781.csv,3,./unit1/pwr3/pwr_12-15-54.289082.txt
16131,../scenario36/unit1/lidar1/lidar_frame_12-15-56.346810.csv,5,./unit1/pwr3/pwr_12-15-54.388670.txt
16132,../scenario36/unit1/lidar1/lidar_frame_12-15-56.446813.csv,9,./unit1/pwr3/pwr_12-15-54.488940.txt
16133,../scenario36/unit1/lidar1/lidar_frame_12-15-56.546778.csv,13,./unit1/pwr3/pwr_12-15-54.588800.txt
16134,../scenario36/unit1/lidar1/lidar_frame_12-15-56.646733.csv,17,./unit1/pwr3/pwr_12-15-54.688776.txt
16135,../scenario36/unit1/lidar1/lidar_frame_12-15-56.746692.csv,18,./unit1/pwr3/pwr_12-15-54.789052.txt
16136,../scenario36/unit1/lidar1/lidar_frame_12-15-56.846648.csv,18,./unit1/pwr3/pwr_12-15-54.888954.txt
16137,../scenario36/unit1/lidar1/lidar_frame_12-15-56.946612.csv,18,./unit1/pwr3/pwr_12-15-54.988287.txt
16138,../scenario36/unit1/lidar1/lidar_frame_12-15-57.046601.csv,20,./unit1/pwr3/pwr_12-15-55.089151.txt
16139,../scenario36/unit1/lidar1/lidar_frame_12-15-57.146628.csv,55,./unit1/pwr3/pwr_12-15-55.188428.txt
16140,../scenario36/unit1/lidar1/lidar_frame_12-15-57.246657.csv,20,./unit1/pwr3/pwr_12-15-55.288703.txt
16141,../scenario36/unit1/lidar1/lidar_frame_12-15-57.346669.csv,12,./unit1/pwr3/pwr_12-15-55.388434.txt
16142,../scenario36/unit1/lidar1/lidar_frame_12-15-57.446685.csv,7,./unit1/pwr3/pwr_12-15-55.488628.txt
16143,../scenario36/unit1/lidar1/lidar_frame_12-15-57.546706.csv,20,./unit1/pwr3/pwr_12-15-55.588517.txt
16144,../scenario36/unit1/lidar1/lidar_frame_12-15-57.646713.csv,26,./unit1/pwr3/pwr_12-15-55.689189.txt
16145,../scenario36/unit1/lidar1/lidar_frame_12-15-57.746679.csv,12,./unit1/pwr3/pwr_12-15-55.788408.txt
16146,../scenario36/unit1/lidar1/lidar_frame_12-15-57.846654.csv,11,./unit1/pwr3/pwr_12-15-55.888596.txt
