original_index,unit1_lidar,original_unit1_pwr_best-beam,original_unit1_pwr
3700,../scenario31/unit1/lidar_data/lidar_data_3700.ply,12,./unit1/mmWave_data/mmWave_power_3700.txt
3701,../scenario31/unit1/lidar_data/lidar_data_3701.ply,14,./unit1/mmWave_data/mmWave_power_3701.txt
3702,../scenario31/unit1/lidar_data/lidar_data_3702.ply,14,./unit1/mmWave_data/mmWave_power_3702.txt
3703,../scenario31/unit1/lidar_data/lidar_data_3703.ply,15,./unit1/mmWave_data/mmWave_power_3703.txt
3704,../scenario31/unit1/lidar_data/lidar_data_3704.ply,17,./unit1/mmWave_data/mmWave_power_3704.txt
3705,../scenario31/unit1/lidar_data/lidar_data_3705.ply,17,./unit1/mmWave_data/mmWave_power_3705.txt
3706,../scenario31/unit1/lidar_data/lidar_data_3706.ply,20,./unit1/mmWave_data/mmWave_power_3706.txt
3707,../scenario31/unit1/lidar_data/lidar_data_3707.ply,20,./unit1/mmWave_data/mmWave_power_3707.txt
3708,../scenario31/unit1/lidar_data/lidar_data_3708.ply,23,./unit1/mmWave_data/mmWave_power_3708.txt
3709,../scenario31/unit1/lidar_data/lidar_data_3709.ply,22,./unit1/mmWave_data/mmWave_power_3709.txt
3710,../scenario31/unit1/lidar_data/lidar_data_3710.ply,23,./unit1/mmWave_data/mmWave_power_3710.txt
3711,../scenario31/unit1/lidar_data/lidar_data_3711.ply,22,./unit1/mmWave_data/mmWave_power_3711.txt
3712,../scenario31/unit1/lidar_data/lidar_data_3712.ply,24,./unit1/mmWave_data/mmWave_power_3712.txt
3713,../scenario31/unit1/lidar_data/lidar_data_3713.ply,25,./unit1/mmWave_data/mmWave_power_3713.txt
3714,../scenario31/unit1/lidar_data/lidar_data_3714.ply,26,./unit1/mmWave_data/mmWave_power_3714.txt
3715,../scenario31/unit1/lidar_data/lidar_data_3715.ply,27,./unit1/mmWave_data/mmWave_power_3715.txt
3716,../scenario31/unit1/lidar_data/lidar_data_3716.ply,28,./unit1/mmWave_data/mmWave_power_3716.txt
3717,../scenario31/unit1/lidar_data/lidar_data_3717.ply,28,./unit1/mmWave_data/mmWave_power_3717.txt
3718,../scenario31/unit1/lidar_data/lidar_data_3718.ply,29,./unit1/mmWave_data/mmWave_power_3718.txt
3719,../scenario31/unit1/lidar_data/lidar_data_3719.ply,29,./unit1/mmWave_data/mmWave_power_3719.txt
3720,../scenario31/unit1/lidar_data/lidar_data_3720.ply,33,./unit1/mmWave_data/mmWave_power_3720.txt
3721,../scenario31/unit1/lidar_data/lidar_data_3721.ply,33,./unit1/mmWave_data/mmWave_power_3721.txt
3722,../scenario31/unit1/lidar_data/lidar_data_3722.ply,23,./unit1/mmWave_data/mmWave_power_3722.txt
3723,../scenario31/unit1/lidar_data/lidar_data_3723.ply,32,./unit1/mmWave_data/mmWave_power_3723.txt
3724,../scenario31/unit1/lidar_data/lidar_data_3724.ply,33,./unit1/mmWave_data/mmWave_power_3724.txt
3725,../scenario31/unit1/lidar_data/lidar_data_3725.ply,35,./unit1/mmWave_data/mmWave_power_3725.txt
3726,../scenario31/unit1/lidar_data/lidar_data_3726.ply,34,./unit1/mmWave_data/mmWave_power_3726.txt
3727,../scenario31/unit1/lidar_data/lidar_data_3727.ply,36,./unit1/mmWave_data/mmWave_power_3727.txt
3728,../scenario31/unit1/lidar_data/lidar_data_3728.ply,47,./unit1/mmWave_data/mmWave_power_3728.txt
3729,../scenario31/unit1/lidar_data/lidar_data_3729.ply,36,./unit1/mmWave_data/mmWave_power_3729.txt
3730,../scenario31/unit1/lidar_data/lidar_data_3730.ply,36,./unit1/mmWave_data/mmWave_power_3730.txt
3731,../scenario31/unit1/lidar_data/lidar_data_3731.ply,41,./unit1/mmWave_data/mmWave_power_3731.txt
3732,../scenario31/unit1/lidar_data/lidar_data_3732.ply,38,./unit1/mmWave_data/mmWave_power_3732.txt
3733,../scenario31/unit1/lidar_data/lidar_data_3733.ply,39,./unit1/mmWave_data/mmWave_power_3733.txt
3734,../scenario31/unit1/lidar_data/lidar_data_3734.ply,39,./unit1/mmWave_data/mmWave_power_3734.txt
3735,../scenario31/unit1/lidar_data/lidar_data_3735.ply,39,./unit1/mmWave_data/mmWave_power_3735.txt
3736,../scenario31/unit1/lidar_data/lidar_data_3736.ply,39,./unit1/mmWave_data/mmWave_power_3736.txt
3737,../scenario31/unit1/lidar_data/lidar_data_3737.ply,39,./unit1/mmWave_data/mmWave_power_3737.txt
3738,../scenario31/unit1/lidar_data/lidar_data_3738.ply,39,./unit1/mmWave_data/mmWave_power_3738.txt
3739,../scenario31/unit1/lidar_data/lidar_data_3739.ply,39,./unit1/mmWave_data/mmWave_power_3739.txt
3740,../scenario31/unit1/lidar_data/lidar_data_3740.ply,39,./unit1/mmWave_data/mmWave_power_3740.txt
3741,../scenario31/unit1/lidar_data/lidar_data_3741.ply,42,./unit1/mmWave_data/mmWave_power_3741.txt
3742,../scenario31/unit1/lidar_data/lidar_data_3742.ply,42,./unit1/mmWave_data/mmWave_power_3742.txt
3743,../scenario31/unit1/lidar_data/lidar_data_3743.ply,42,./unit1/mmWave_data/mmWave_power_3743.txt
3744,../scenario31/unit1/lidar_data/lidar_data_3744.ply,42,./unit1/mmWave_data/mmWave_power_3744.txt
3745,../scenario31/unit1/lidar_data/lidar_data_3745.ply,42,./unit1/mmWave_data/mmWave_power_3745.txt
3746,../scenario31/unit1/lidar_data/lidar_data_3746.ply,43,./unit1/mmWave_data/mmWave_power_3746.txt
3747,../scenario31/unit1/lidar_data/lidar_data_3747.ply,43,./unit1/mmWave_data/mmWave_power_3747.txt
3748,../scenario31/unit1/lidar_data/lidar_data_3748.ply,42,./unit1/mmWave_data/mmWave_power_3748.txt
3749,../scenario31/unit1/lidar_data/lidar_data_3749.ply,43,./unit1/mmWave_data/mmWave_power_3749.txt
3750,../scenario31/unit1/lidar_data/lidar_data_3750.ply,43,./unit1/mmWave_data/mmWave_power_3750.txt
3751,../scenario31/unit1/lidar_data/lidar_data_3751.ply,43,./unit1/mmWave_data/mmWave_power_3751.txt
3752,../scenario31/unit1/lidar_data/lidar_data_3752.ply,45,./unit1/mmWave_data/mmWave_power_3752.txt
3753,../scenario31/unit1/lidar_data/lidar_data_3753.ply,45,./unit1/mmWave_data/mmWave_power_3753.txt
3754,../scenario31/unit1/lidar_data/lidar_data_3754.ply,44,./unit1/mmWave_data/mmWave_power_3754.txt
3755,../scenario31/unit1/lidar_data/lidar_data_3755.ply,60,./unit1/mmWave_data/mmWave_power_3755.txt
3756,../scenario31/unit1/lidar_data/lidar_data_3756.ply,45,./unit1/mmWave_data/mmWave_power_3756.txt
3757,../scenario31/unit1/lidar_data/lidar_data_3757.ply,44,./unit1/mmWave_data/mmWave_power_3757.txt
3758,../scenario31/unit1/lidar_data/lidar_data_3758.ply,47,./unit1/mmWave_data/mmWave_power_3758.txt
3759,../scenario31/unit1/lidar_data/lidar_data_3759.ply,45,./unit1/mmWave_data/mmWave_power_3759.txt
3760,../scenario31/unit1/lidar_data/lidar_data_3760.ply,45,./unit1/mmWave_data/mmWave_power_3760.txt
3761,../scenario31/unit1/lidar_data/lidar_data_3761.ply,46,./unit1/mmWave_data/mmWave_power_3761.txt
3762,../scenario31/unit1/lidar_data/lidar_data_3762.ply,47,./unit1/mmWave_data/mmWave_power_3762.txt
3763,../scenario31/unit1/lidar_data/lidar_data_3763.ply,45,./unit1/mmWave_data/mmWave_power_3763.txt
3764,../scenario31/unit1/lidar_data/lidar_data_3764.ply,47,./unit1/mmWave_data/mmWave_power_3764.txt
3765,../scenario31/unit1/lidar_data/lidar_data_3765.ply,46,./unit1/mmWave_data/mmWave_power_3765.txt
3766,../scenario31/unit1/lidar_data/lidar_data_3766.ply,46,./unit1/mmWave_data/mmWave_power_3766.txt
3767,../scenario31/unit1/lidar_data/lidar_data_3767.ply,48,./unit1/mmWave_data/mmWave_power_3767.txt
3768,../scenario31/unit1/lidar_data/lidar_data_3768.ply,47,./unit1/mmWave_data/mmWave_power_3768.txt
3769,../scenario31/unit1/lidar_data/lidar_data_3769.ply,47,./unit1/mmWave_data/mmWave_power_3769.txt
3770,../scenario31/unit1/lidar_data/lidar_data_3770.ply,47,./unit1/mmWave_data/mmWave_power_3770.txt
3771,../scenario31/unit1/lidar_data/lidar_data_3771.ply,48,./unit1/mmWave_data/mmWave_power_3771.txt
3772,../scenario31/unit1/lidar_data/lidar_data_3772.ply,47,./unit1/mmWave_data/mmWave_power_3772.txt
3773,../scenario31/unit1/lidar_data/lidar_data_3773.ply,48,./unit1/mmWave_data/mmWave_power_3773.txt
3774,../scenario31/unit1/lidar_data/lidar_data_3774.ply,47,./unit1/mmWave_data/mmWave_power_3774.txt
3775,../scenario31/unit1/lidar_data/lidar_data_3775.ply,48,./unit1/mmWave_data/mmWave_power_3775.txt
3776,../scenario31/unit1/lidar_data/lidar_data_3776.ply,47,./unit1/mmWave_data/mmWave_power_3776.txt
3777,../scenario31/unit1/lidar_data/lidar_data_3777.ply,48,./unit1/mmWave_data/mmWave_power_3777.txt
3778,../scenario31/unit1/lidar_data/lidar_data_3778.ply,48,./unit1/mmWave_data/mmWave_power_3778.txt
3779,../scenario31/unit1/lidar_data/lidar_data_3779.ply,49,./unit1/mmWave_data/mmWave_power_3779.txt
3780,../scenario31/unit1/lidar_data/lidar_data_3780.ply,48,./unit1/mmWave_data/mmWave_power_3780.txt
3781,../scenario31/unit1/lidar_data/lidar_data_3781.ply,48,./unit1/mmWave_data/mmWave_power_3781.txt
3782,../scenario31/unit1/lidar_data/lidar_data_3782.ply,48,./unit1/mmWave_data/mmWave_power_3782.txt
3783,../scenario31/unit1/lidar_data/lidar_data_3783.ply,48,./unit1/mmWave_data/mmWave_power_3783.txt
3784,../scenario31/unit1/lidar_data/lidar_data_3784.ply,48,./unit1/mmWave_data/mmWave_power_3784.txt
3785,../scenario31/unit1/lidar_data/lidar_data_3785.ply,48,./unit1/mmWave_data/mmWave_power_3785.txt
3786,../scenario31/unit1/lidar_data/lidar_data_3786.ply,49,./unit1/mmWave_data/mmWave_power_3786.txt
3787,../scenario31/unit1/lidar_data/lidar_data_3787.ply,51,./unit1/mmWave_data/mmWave_power_3787.txt
3788,../scenario31/unit1/lidar_data/lidar_data_3788.ply,48,./unit1/mmWave_data/mmWave_power_3788.txt
3789,../scenario31/unit1/lidar_data/lidar_data_3789.ply,52,./unit1/mmWave_data/mmWave_power_3789.txt
3790,../scenario31/unit1/lidar_data/lidar_data_3790.ply,51,./unit1/mmWave_data/mmWave_power_3790.txt
3791,../scenario31/unit1/lidar_data/lidar_data_3791.ply,49,./unit1/mmWave_data/mmWave_power_3791.txt
3792,../scenario31/unit1/lidar_data/lidar_data_3792.ply,62,./unit1/mmWave_data/mmWave_power_3792.txt
3793,../scenario31/unit1/lidar_data/lidar_data_3793.ply,46,./unit1/mmWave_data/mmWave_power_3793.txt
3794,../scenario31/unit1/lidar_data/lidar_data_3794.ply,50,./unit1/mmWave_data/mmWave_power_3794.txt
3795,../scenario31/unit1/lidar_data/lidar_data_3795.ply,51,./unit1/mmWave_data/mmWave_power_3795.txt
3796,../scenario31/unit1/lidar_data/lidar_data_3796.ply,49,./unit1/mmWave_data/mmWave_power_3796.txt
3797,../scenario31/unit1/lidar_data/lidar_data_3797.ply,51,./unit1/mmWave_data/mmWave_power_3797.txt
3798,../scenario31/unit1/lidar_data/lidar_data_3798.ply,53,./unit1/mmWave_data/mmWave_power_3798.txt
3799,../scenario31/unit1/lidar_data/lidar_data_3799.ply,49,./unit1/mmWave_data/mmWave_power_3799.txt
3800,../scenario31/unit1/lidar_data/lidar_data_3800.ply,51,./unit1/mmWave_data/mmWave_power_3800.txt
3801,../scenario31/unit1/lidar_data/lidar_data_3801.ply,52,./unit1/mmWave_data/mmWave_power_3801.txt
3802,../scenario31/unit1/lidar_data/lidar_data_3802.ply,50,./unit1/mmWave_data/mmWave_power_3802.txt
3803,../scenario31/unit1/lidar_data/lidar_data_3803.ply,51,./unit1/mmWave_data/mmWave_power_3803.txt
3804,../scenario31/unit1/lidar_data/lidar_data_3804.ply,51,./unit1/mmWave_data/mmWave_power_3804.txt
3805,../scenario31/unit1/lidar_data/lidar_data_3805.ply,51,./unit1/mmWave_data/mmWave_power_3805.txt
3806,../scenario31/unit1/lidar_data/lidar_data_3806.ply,50,./unit1/mmWave_data/mmWave_power_3806.txt
3807,../scenario31/unit1/lidar_data/lidar_data_3807.ply,52,./unit1/mmWave_data/mmWave_power_3807.txt
3808,../scenario31/unit1/lidar_data/lidar_data_3808.ply,51,./unit1/mmWave_data/mmWave_power_3808.txt
3809,../scenario31/unit1/lidar_data/lidar_data_3809.ply,51,./unit1/mmWave_data/mmWave_power_3809.txt
3810,../scenario31/unit1/lidar_data/lidar_data_3810.ply,47,./unit1/mmWave_data/mmWave_power_3810.txt
3811,../scenario31/unit1/lidar_data/lidar_data_3811.ply,48,./unit1/mmWave_data/mmWave_power_3811.txt
3812,../scenario31/unit1/lidar_data/lidar_data_3812.ply,47,./unit1/mmWave_data/mmWave_power_3812.txt
3813,../scenario31/unit1/lidar_data/lidar_data_3813.ply,45,./unit1/mmWave_data/mmWave_power_3813.txt
3814,../scenario31/unit1/lidar_data/lidar_data_3814.ply,48,./unit1/mmWave_data/mmWave_power_3814.txt
3815,../scenario31/unit1/lidar_data/lidar_data_3815.ply,48,./unit1/mmWave_data/mmWave_power_3815.txt
3816,../scenario31/unit1/lidar_data/lidar_data_3816.ply,47,./unit1/mmWave_data/mmWave_power_3816.txt
3817,../scenario31/unit1/lidar_data/lidar_data_3817.ply,49,./unit1/mmWave_data/mmWave_power_3817.txt
3818,../scenario31/unit1/lidar_data/lidar_data_3818.ply,43,./unit1/mmWave_data/mmWave_power_3818.txt
3819,../scenario31/unit1/lidar_data/lidar_data_3819.ply,47,./unit1/mmWave_data/mmWave_power_3819.txt
3820,../scenario31/unit1/lidar_data/lidar_data_3820.ply,45,./unit1/mmWave_data/mmWave_power_3820.txt
3821,../scenario31/unit1/lidar_data/lidar_data_3821.ply,49,./unit1/mmWave_data/mmWave_power_3821.txt
3822,../scenario31/unit1/lidar_data/lidar_data_3822.ply,38,./unit1/mmWave_data/mmWave_power_3822.txt
3823,../scenario31/unit1/lidar_data/lidar_data_3823.ply,46,./unit1/mmWave_data/mmWave_power_3823.txt
3824,../scenario31/unit1/lidar_data/lidar_data_3824.ply,28,./unit1/mmWave_data/mmWave_power_3824.txt
3825,../scenario31/unit1/lidar_data/lidar_data_3825.ply,46,./unit1/mmWave_data/mmWave_power_3825.txt
3826,../scenario31/unit1/lidar_data/lidar_data_3826.ply,46,./unit1/mmWave_data/mmWave_power_3826.txt
3827,../scenario31/unit1/lidar_data/lidar_data_3827.ply,46,./unit1/mmWave_data/mmWave_power_3827.txt
3828,../scenario31/unit1/lidar_data/lidar_data_3828.ply,45,./unit1/mmWave_data/mmWave_power_3828.txt
3829,../scenario31/unit1/lidar_data/lidar_data_3829.ply,45,./unit1/mmWave_data/mmWave_power_3829.txt
3830,../scenario31/unit1/lidar_data/lidar_data_3830.ply,46,./unit1/mmWave_data/mmWave_power_3830.txt
3831,../scenario31/unit1/lidar_data/lidar_data_3831.ply,44,./unit1/mmWave_data/mmWave_power_3831.txt
3832,../scenario31/unit1/lidar_data/lidar_data_3832.ply,44,./unit1/mmWave_data/mmWave_power_3832.txt
3833,../scenario31/unit1/lidar_data/lidar_data_3833.ply,44,./unit1/mmWave_data/mmWave_power_3833.txt
3834,../scenario31/unit1/lidar_data/lidar_data_3834.ply,44,./unit1/mmWave_data/mmWave_power_3834.txt
3835,../scenario31/unit1/lidar_data/lidar_data_3835.ply,45,./unit1/mmWave_data/mmWave_power_3835.txt
3836,../scenario31/unit1/lidar_data/lidar_data_3836.ply,43,./unit1/mmWave_data/mmWave_power_3836.txt
3837,../scenario31/unit1/lidar_data/lidar_data_3837.ply,45,./unit1/mmWave_data/mmWave_power_3837.txt
3838,../scenario31/unit1/lidar_data/lidar_data_3838.ply,44,./unit1/mmWave_data/mmWave_power_3838.txt
3839,../scenario31/unit1/lidar_data/lidar_data_3839.ply,44,./unit1/mmWave_data/mmWave_power_3839.txt
3840,../scenario31/unit1/lidar_data/lidar_data_3840.ply,41,./unit1/mmWave_data/mmWave_power_3840.txt
3841,../scenario31/unit1/lidar_data/lidar_data_3841.ply,42,./unit1/mmWave_data/mmWave_power_3841.txt
3842,../scenario31/unit1/lidar_data/lidar_data_3842.ply,43,./unit1/mmWave_data/mmWave_power_3842.txt
3843,../scenario31/unit1/lidar_data/lidar_data_3843.ply,43,./unit1/mmWave_data/mmWave_power_3843.txt
3844,../scenario31/unit1/lidar_data/lidar_data_3844.ply,42,./unit1/mmWave_data/mmWave_power_3844.txt
3845,../scenario31/unit1/lidar_data/lidar_data_3845.ply,43,./unit1/mmWave_data/mmWave_power_3845.txt
3846,../scenario31/unit1/lidar_data/lidar_data_3846.ply,43,./unit1/mmWave_data/mmWave_power_3846.txt
3847,../scenario31/unit1/lidar_data/lidar_data_3847.ply,42,./unit1/mmWave_data/mmWave_power_3847.txt
3848,../scenario31/unit1/lidar_data/lidar_data_3848.ply,43,./unit1/mmWave_data/mmWave_power_3848.txt
3849,../scenario31/unit1/lidar_data/lidar_data_3849.ply,42,./unit1/mmWave_data/mmWave_power_3849.txt
3850,../scenario31/unit1/lidar_data/lidar_data_3850.ply,39,./unit1/mmWave_data/mmWave_power_3850.txt
3851,../scenario31/unit1/lidar_data/lidar_data_3851.ply,39,./unit1/mmWave_data/mmWave_power_3851.txt
3852,../scenario31/unit1/lidar_data/lidar_data_3852.ply,39,./unit1/mmWave_data/mmWave_power_3852.txt
3853,../scenario31/unit1/lidar_data/lidar_data_3853.ply,39,./unit1/mmWave_data/mmWave_power_3853.txt
3854,../scenario31/unit1/lidar_data/lidar_data_3854.ply,38,./unit1/mmWave_data/mmWave_power_3854.txt
3855,../scenario31/unit1/lidar_data/lidar_data_3855.ply,39,./unit1/mmWave_data/mmWave_power_3855.txt
3856,../scenario31/unit1/lidar_data/lidar_data_3856.ply,39,./unit1/mmWave_data/mmWave_power_3856.txt
3857,../scenario31/unit1/lidar_data/lidar_data_3857.ply,38,./unit1/mmWave_data/mmWave_power_3857.txt
3858,../scenario31/unit1/lidar_data/lidar_data_3858.ply,39,./unit1/mmWave_data/mmWave_power_3858.txt
3859,../scenario31/unit1/lidar_data/lidar_data_3859.ply,39,./unit1/mmWave_data/mmWave_power_3859.txt
3860,../scenario31/unit1/lidar_data/lidar_data_3860.ply,39,./unit1/mmWave_data/mmWave_power_3860.txt
3861,../scenario31/unit1/lidar_data/lidar_data_3861.ply,39,./unit1/mmWave_data/mmWave_power_3861.txt
3862,../scenario31/unit1/lidar_data/lidar_data_3862.ply,39,./unit1/mmWave_data/mmWave_power_3862.txt
3863,../scenario31/unit1/lidar_data/lidar_data_3863.ply,38,./unit1/mmWave_data/mmWave_power_3863.txt
3864,../scenario31/unit1/lidar_data/lidar_data_3864.ply,37,./unit1/mmWave_data/mmWave_power_3864.txt
3865,../scenario31/unit1/lidar_data/lidar_data_3865.ply,38,./unit1/mmWave_data/mmWave_power_3865.txt
3866,../scenario31/unit1/lidar_data/lidar_data_3866.ply,37,./unit1/mmWave_data/mmWave_power_3866.txt
3867,../scenario31/unit1/lidar_data/lidar_data_3867.ply,36,./unit1/mmWave_data/mmWave_power_3867.txt
3868,../scenario31/unit1/lidar_data/lidar_data_3868.ply,38,./unit1/mmWave_data/mmWave_power_3868.txt
3869,../scenario31/unit1/lidar_data/lidar_data_3869.ply,36,./unit1/mmWave_data/mmWave_power_3869.txt
3870,../scenario31/unit1/lidar_data/lidar_data_3870.ply,35,./unit1/mmWave_data/mmWave_power_3870.txt
3871,../scenario31/unit1/lidar_data/lidar_data_3871.ply,36,./unit1/mmWave_data/mmWave_power_3871.txt
3872,../scenario31/unit1/lidar_data/lidar_data_3872.ply,33,./unit1/mmWave_data/mmWave_power_3872.txt
3873,../scenario31/unit1/lidar_data/lidar_data_3873.ply,37,./unit1/mmWave_data/mmWave_power_3873.txt
3874,../scenario31/unit1/lidar_data/lidar_data_3874.ply,34,./unit1/mmWave_data/mmWave_power_3874.txt
3875,../scenario31/unit1/lidar_data/lidar_data_3875.ply,33,./unit1/mmWave_data/mmWave_power_3875.txt
3876,../scenario31/unit1/lidar_data/lidar_data_3876.ply,35,./unit1/mmWave_data/mmWave_power_3876.txt
3877,../scenario31/unit1/lidar_data/lidar_data_3877.ply,34,./unit1/mmWave_data/mmWave_power_3877.txt
3878,../scenario31/unit1/lidar_data/lidar_data_3878.ply,33,./unit1/mmWave_data/mmWave_power_3878.txt
3879,../scenario31/unit1/lidar_data/lidar_data_3879.ply,33,./unit1/mmWave_data/mmWave_power_3879.txt
3880,../scenario31/unit1/lidar_data/lidar_data_3880.ply,33,./unit1/mmWave_data/mmWave_power_3880.txt
3881,../scenario31/unit1/lidar_data/lidar_data_3881.ply,32,./unit1/mmWave_data/mmWave_power_3881.txt
3882,../scenario31/unit1/lidar_data/lidar_data_3882.ply,32,./unit1/mmWave_data/mmWave_power_3882.txt
3883,../scenario31/unit1/lidar_data/lidar_data_3883.ply,33,./unit1/mmWave_data/mmWave_power_3883.txt
3884,../scenario31/unit1/lidar_data/lidar_data_3884.ply,33,./unit1/mmWave_data/mmWave_power_3884.txt
3885,../scenario31/unit1/lidar_data/lidar_data_3885.ply,32,./unit1/mmWave_data/mmWave_power_3885.txt
3886,../scenario31/unit1/lidar_data/lidar_data_3886.ply,31,./unit1/mmWave_data/mmWave_power_3886.txt
3887,../scenario31/unit1/lidar_data/lidar_data_3887.ply,33,./unit1/mmWave_data/mmWave_power_3887.txt
3888,../scenario31/unit1/lidar_data/lidar_data_3888.ply,50,./unit1/mmWave_data/mmWave_power_3888.txt
3889,../scenario31/unit1/lidar_data/lidar_data_3889.ply,19,./unit1/mmWave_data/mmWave_power_3889.txt
3890,../scenario31/unit1/lidar_data/lidar_data_3890.ply,32,./unit1/mmWave_data/mmWave_power_3890.txt
3891,../scenario31/unit1/lidar_data/lidar_data_3891.ply,31,./unit1/mmWave_data/mmWave_power_3891.txt
3892,../scenario31/unit1/lidar_data/lidar_data_3892.ply,33,./unit1/mmWave_data/mmWave_power_3892.txt
3893,../scenario31/unit1/lidar_data/lidar_data_3893.ply,32,./unit1/mmWave_data/mmWave_power_3893.txt
3894,../scenario31/unit1/lidar_data/lidar_data_3894.ply,31,./unit1/mmWave_data/mmWave_power_3894.txt
3895,../scenario31/unit1/lidar_data/lidar_data_3895.ply,30,./unit1/mmWave_data/mmWave_power_3895.txt
3896,../scenario31/unit1/lidar_data/lidar_data_3896.ply,32,./unit1/mmWave_data/mmWave_power_3896.txt
3897,../scenario31/unit1/lidar_data/lidar_data_3897.ply,28,./unit1/mmWave_data/mmWave_power_3897.txt
3898,../scenario31/unit1/lidar_data/lidar_data_3898.ply,30,./unit1/mmWave_data/mmWave_power_3898.txt
3899,../scenario31/unit1/lidar_data/lidar_data_3899.ply,28,./unit1/mmWave_data/mmWave_power_3899.txt
3900,../scenario31/unit1/lidar_data/lidar_data_3900.ply,29,./unit1/mmWave_data/mmWave_power_3900.txt
3901,../scenario31/unit1/lidar_data/lidar_data_3901.ply,28,./unit1/mmWave_data/mmWave_power_3901.txt
3902,../scenario31/unit1/lidar_data/lidar_data_3902.ply,30,./unit1/mmWave_data/mmWave_power_3902.txt
3903,../scenario31/unit1/lidar_data/lidar_data_3903.ply,28,./unit1/mmWave_data/mmWave_power_3903.txt
3904,../scenario31/unit1/lidar_data/lidar_data_3904.ply,29,./unit1/mmWave_data/mmWave_power_3904.txt
3905,../scenario31/unit1/lidar_data/lidar_data_3905.ply,29,./unit1/mmWave_data/mmWave_power_3905.txt
3906,../scenario31/unit1/lidar_data/lidar_data_3906.ply,29,./unit1/mmWave_data/mmWave_power_3906.txt
3907,../scenario31/unit1/lidar_data/lidar_data_3907.ply,29,./unit1/mmWave_data/mmWave_power_3907.txt
3908,../scenario31/unit1/lidar_data/lidar_data_3908.ply,29,./unit1/mmWave_data/mmWave_power_3908.txt
3909,../scenario31/unit1/lidar_data/lidar_data_3909.ply,29,./unit1/mmWave_data/mmWave_power_3909.txt
3910,../scenario31/unit1/lidar_data/lidar_data_3910.ply,28,./unit1/mmWave_data/mmWave_power_3910.txt
3911,../scenario31/unit1/lidar_data/lidar_data_3911.ply,28,./unit1/mmWave_data/mmWave_power_3911.txt
3912,../scenario31/unit1/lidar_data/lidar_data_3912.ply,28,./unit1/mmWave_data/mmWave_power_3912.txt
3913,../scenario31/unit1/lidar_data/lidar_data_3913.ply,27,./unit1/mmWave_data/mmWave_power_3913.txt
3914,../scenario31/unit1/lidar_data/lidar_data_3914.ply,27,./unit1/mmWave_data/mmWave_power_3914.txt
3915,../scenario31/unit1/lidar_data/lidar_data_3915.ply,27,./unit1/mmWave_data/mmWave_power_3915.txt
3916,../scenario31/unit1/lidar_data/lidar_data_3916.ply,27,./unit1/mmWave_data/mmWave_power_3916.txt
3917,../scenario31/unit1/lidar_data/lidar_data_3917.ply,28,./unit1/mmWave_data/mmWave_power_3917.txt
3918,../scenario31/unit1/lidar_data/lidar_data_3918.ply,26,./unit1/mmWave_data/mmWave_power_3918.txt
3919,../scenario31/unit1/lidar_data/lidar_data_3919.ply,26,./unit1/mmWave_data/mmWave_power_3919.txt
3920,../scenario31/unit1/lidar_data/lidar_data_3920.ply,25,./unit1/mmWave_data/mmWave_power_3920.txt
3921,../scenario31/unit1/lidar_data/lidar_data_3921.ply,23,./unit1/mmWave_data/mmWave_power_3921.txt
3922,../scenario31/unit1/lidar_data/lidar_data_3922.ply,23,./unit1/mmWave_data/mmWave_power_3922.txt
3923,../scenario31/unit1/lidar_data/lidar_data_3923.ply,31,./unit1/mmWave_data/mmWave_power_3923.txt
3924,../scenario31/unit1/lidar_data/lidar_data_3924.ply,22,./unit1/mmWave_data/mmWave_power_3924.txt
3925,../scenario31/unit1/lidar_data/lidar_data_3925.ply,28,./unit1/mmWave_data/mmWave_power_3925.txt
3926,../scenario31/unit1/lidar_data/lidar_data_3926.ply,22,./unit1/mmWave_data/mmWave_power_3926.txt
3927,../scenario31/unit1/lidar_data/lidar_data_3927.ply,21,./unit1/mmWave_data/mmWave_power_3927.txt
3928,../scenario31/unit1/lidar_data/lidar_data_3928.ply,21,./unit1/mmWave_data/mmWave_power_3928.txt
3929,../scenario31/unit1/lidar_data/lidar_data_3929.ply,21,./unit1/mmWave_data/mmWave_power_3929.txt
3930,../scenario31/unit1/lidar_data/lidar_data_3930.ply,21,./unit1/mmWave_data/mmWave_power_3930.txt
3931,../scenario31/unit1/lidar_data/lidar_data_3931.ply,18,./unit1/mmWave_data/mmWave_power_3931.txt
3932,../scenario31/unit1/lidar_data/lidar_data_3932.ply,18,./unit1/mmWave_data/mmWave_power_3932.txt
3933,../scenario31/unit1/lidar_data/lidar_data_3933.ply,16,./unit1/mmWave_data/mmWave_power_3933.txt
3934,../scenario31/unit1/lidar_data/lidar_data_3934.ply,16,./unit1/mmWave_data/mmWave_power_3934.txt
3935,../scenario31/unit1/lidar_data/lidar_data_3935.ply,16,./unit1/mmWave_data/mmWave_power_3935.txt
3936,../scenario31/unit1/lidar_data/lidar_data_3936.ply,15,./unit1/mmWave_data/mmWave_power_3936.txt
3937,../scenario31/unit1/lidar_data/lidar_data_3937.ply,14,./unit1/mmWave_data/mmWave_power_3937.txt
3938,../scenario31/unit1/lidar_data/lidar_data_3938.ply,13,./unit1/mmWave_data/mmWave_power_3938.txt
3939,../scenario31/unit1/lidar_data/lidar_data_3939.ply,12,./unit1/mmWave_data/mmWave_power_3939.txt
