original_index,unit2_gps_nor,original_unit1_pwr_best-beam,original_unit1_pwr
5822,"[0.6804327347472108, 0.16786716584105782]",39,./unit1/mmWave_data/mmWave_power_5822.txt
6702,"[0.9207177575876861, 0.5082553787957822]",11,./unit1/mmWave_data/mmWave_power_6702.txt
1631,"[0.7675407884143148, 0.13421421901244007]",34,./unit1/mmWave_data/mmWave_power_1631.txt
5248,"[0.778721822161227, 0.5902595888336767]",27,./unit1/mmWave_data/mmWave_power_5248.txt
7615,"[0.5948871062259476, 0.6924462118726844]",38,./unit1/mmWave_data/mmWave_power_7615.txt
6731,"[0.8932145129793555, 0.057226380104507424]",20,./unit1/mmWave_data/mmWave_power_6731.txt
365,"[0.46737496606780005, 0.7366931711310682]",43,./unit1/mmWave_data/mmWave_power_365.txt
4481,"[0.7805214622605766, 0.6060687559960592]",28,./unit1/mmWave_data/mmWave_power_4481.txt
3558,"[0.4038036499083059, 0.785325070372435]",43,./unit1/mmWave_data/mmWave_power_3558.txt
3938,"[0.9075797007806369, 0.5249064543535407]",13,./unit1/mmWave_data/mmWave_power_3938.txt
5968,"[0.7004728331771176, 0.6134822267952735]",33,./unit1/mmWave_data/mmWave_power_5968.txt
2760,"[0.7279464259041045, 0.6031805424481081]",33,./unit1/mmWave_data/mmWave_power_2760.txt
5858,"[0.3722266953498445, 0.33538353586931285]",48,./unit1/mmWave_data/mmWave_power_5858.txt
2515,"[0.7459838830659448, 0.623713751361726]",29,./unit1/mmWave_data/mmWave_power_2515.txt
5832,"[0.6035819452048103, 0.21069925199116318]",43,./unit1/mmWave_data/mmWave_power_5832.txt
1850,"[0.942509596942703, 0.5231057063895698]",8,./unit1/mmWave_data/mmWave_power_1850.txt
8347,"[0.7449574723810848, 0.6348222637652521]",29,./unit1/mmWave_data/mmWave_power_8347.txt
2628,"[0.5930897470637359, 0.21844013101258952]",42,./unit1/mmWave_data/mmWave_power_2628.txt
3653,"[0.7941111397491271, 0.583442469739744]",26,./unit1/mmWave_data/mmWave_power_3653.txt
7214,"[0.7112752354432846, 0.6384939199724166]",33,./unit1/mmWave_data/mmWave_power_7214.txt
2349,"[0.853485576656081, 0.09305425610704612]",26,./unit1/mmWave_data/mmWave_power_2349.txt
4310,"[0.28887986659981335, 0.38843545383744615]",48,./unit1/mmWave_data/mmWave_power_4310.txt
411,"[0.5893490503475242, 0.6793264737582807]",39,./unit1/mmWave_data/mmWave_power_411.txt
477,"[0.7493277009890671, 0.6071094479940897]",29,./unit1/mmWave_data/mmWave_power_477.txt
6838,"[0.0825325429143705, 0.941545837741146]",47,./unit1/mmWave_data/mmWave_power_6838.txt
4670,"[0.4326480711327957, 0.7926216092008144]",44,./unit1/mmWave_data/mmWave_power_4670.txt
2306,"[0.8681062266648706, 0.5630378862432993]",31,./unit1/mmWave_data/mmWave_power_2306.txt
3072,"[0.982370826219697, 0.5050514503722554]",2,./unit1/mmWave_data/mmWave_power_3072.txt
4102,"[0.5421746449165925, 0.7098368806629068]",39,./unit1/mmWave_data/mmWave_power_4102.txt
5688,"[0.6584059613952713, 0.6521281573626664]",37,./unit1/mmWave_data/mmWave_power_5688.txt
3671,"[0.8814153519096724, 0.5447848458257146]",17,./unit1/mmWave_data/mmWave_power_3671.txt
5790,"[0.8984742975317199, 0.05833723108563489]",20,./unit1/mmWave_data/mmWave_power_5790.txt
4573,"[0.616323123199322, 0.21396164674906437]",42,./unit1/mmWave_data/mmWave_power_4573.txt
4932,"[0.37265094508713975, 0.8038821330168728]",55,./unit1/mmWave_data/mmWave_power_4932.txt
4617,"[0.03525834757033028, 0.9821445275853402]",48,./unit1/mmWave_data/mmWave_power_4617.txt
6895,"[0.5732891444564067, 0.7058816655605776]",39,./unit1/mmWave_data/mmWave_power_6895.txt
3271,"[0.6463741472171827, 0.6735500467620803]",37,./unit1/mmWave_data/mmWave_power_3271.txt
4737,"[0.732875478120791, 0.6254209541478369]",30,./unit1/mmWave_data/mmWave_power_4737.txt
3756,"[0.5220187901497502, 0.2817469596422365]",45,./unit1/mmWave_data/mmWave_power_3756.txt
7120,"[0.6761354953205363, 0.6538470534954137]",34,./unit1/mmWave_data/mmWave_power_7120.txt
3578,"[0.5476037872208733, 0.7064312443778231]",38,./unit1/mmWave_data/mmWave_power_3578.txt
3037,"[0.7863309467314387, 0.5834541631860823]",27,./unit1/mmWave_data/mmWave_power_3037.txt
7017,"[0.8771751353085475, 0.08890318086334888]",22,./unit1/mmWave_data/mmWave_power_7017.txt
1181,"[0.3432545430070144, 0.8261927036996987]",46,./unit1/mmWave_data/mmWave_power_1181.txt
7719,"[0.8229555609833409, 0.0742048646820938]",29,./unit1/mmWave_data/mmWave_power_7719.txt
565,"[0.8714523255056824, 0.078566417074486]",22,./unit1/mmWave_data/mmWave_power_565.txt
3386,"[0.951368661645146, 0.4949485504253604]",6,./unit1/mmWave_data/mmWave_power_3386.txt
3414,"[0.8596987826828252, 0.09287885859945262]",26,./unit1/mmWave_data/mmWave_power_3414.txt
3930,"[0.8577326359908263, 0.5487371374667573]",21,./unit1/mmWave_data/mmWave_power_3930.txt
2563,"[0.921928922206712, 0.5383652948344088]",11,./unit1/mmWave_data/mmWave_power_2563.txt
3496,"[0.2980217644636946, 0.40167212382298284]",48,./unit1/mmWave_data/mmWave_power_3496.txt
5803,"[0.817207661124787, 0.09853835362481804]",29,./unit1/mmWave_data/mmWave_power_5803.txt
7053,"[0.6409341705757557, 0.21472170261530285]",40,./unit1/mmWave_data/mmWave_power_7053.txt
4220,"[0.9517701022638904, 0.05405753042476431]",7,./unit1/mmWave_data/mmWave_power_4220.txt
453,"[0.6923162895963737, 0.6328344248473492]",33,./unit1/mmWave_data/mmWave_power_453.txt
1424,"[0.7216876016499826, 0.1444925164669286]",37,./unit1/mmWave_data/mmWave_power_1424.txt
955,"[0.7434908455545508, 0.5980940130329631]",31,./unit1/mmWave_data/mmWave_power_955.txt
2003,"[0.69765818699108, 0.6274438732053511]",33,./unit1/mmWave_data/mmWave_power_2003.txt
2299,"[0.8346657664673376, 0.5777362024245545]",22,./unit1/mmWave_data/mmWave_power_2299.txt
281,"[0.2063017054386169, 0.8759237604758544]",47,./unit1/mmWave_data/mmWave_power_281.txt
1795,"[0.7323919246597048, 0.6215739010312907]",32,./unit1/mmWave_data/mmWave_power_1795.txt
7187,"[0.7106913218177882, 0.6372193640327163]",32,./unit1/mmWave_data/mmWave_power_7187.txt
3022,"[0.752210774569654, 0.5982694106402586]",28,./unit1/mmWave_data/mmWave_power_3022.txt
7131,"[0.7028198922967237, 0.640376520266121]",33,./unit1/mmWave_data/mmWave_power_7131.txt
1414,"[0.7983125808370463, 0.10370673556910047]",33,./unit1/mmWave_data/mmWave_power_1414.txt
2956,"[0.4110432666199101, 0.7730238544586442]",43,./unit1/mmWave_data/mmWave_power_2956.txt
4225,"[0.9245610953859975, 0.067528063654057]",14,./unit1/mmWave_data/mmWave_power_4225.txt
3894,"[0.7357539898659988, 0.615598690332734]",31,./unit1/mmWave_data/mmWave_power_3894.txt
2492,"[0.6914769137341967, 0.6487020584438081]",33,./unit1/mmWave_data/mmWave_power_2492.txt
4462,"[0.7369560308239905, 0.6260757721874928]",33,./unit1/mmWave_data/mmWave_power_4462.txt
7648,"[0.7538735598896292, 0.6088634236682365]",29,./unit1/mmWave_data/mmWave_power_7648.txt
4969,"[0.6077651389803855, 0.6853718428417227]",38,./unit1/mmWave_data/mmWave_power_4969.txt
3569,"[0.48246776499784866, 0.7415224513070982]",42,./unit1/mmWave_data/mmWave_power_3569.txt
8482,"[0.6559106429759118, 0.19714686633243506]",41,./unit1/mmWave_data/mmWave_power_8482.txt
3326,"[0.7495147358311983, 0.6137745555757881]",29,./unit1/mmWave_data/mmWave_power_3326.txt
2398,"[0.4751870918650735, 0.2898854067662897]",47,./unit1/mmWave_data/mmWave_power_2398.txt
1943,"[0.2777284847147968, 0.844340504894873]",48,./unit1/mmWave_data/mmWave_power_1943.txt
3687,"[0.9843517988329195, 0.49707670730945724]",2,./unit1/mmWave_data/mmWave_power_3687.txt
5652,"[0.39136127146988703, 0.7883652946350048]",45,./unit1/mmWave_data/mmWave_power_5652.txt
8442,"[0.9214271214235574, 0.054338166556556274]",14,./unit1/mmWave_data/mmWave_power_8442.txt
1244,"[0.6400788283383724, 0.6703344248922151]",35,./unit1/mmWave_data/mmWave_power_1244.txt
8351,"[0.7458698374245696, 0.6342376054066071]",29,./unit1/mmWave_data/mmWave_power_8351.txt
1177,"[0.31915670098273485, 0.8365879331250221]",47,./unit1/mmWave_data/mmWave_power_1177.txt
7127,"[0.6955437809701553, 0.6434284379750291]",34,./unit1/mmWave_data/mmWave_power_7127.txt
3457,"[0.5709899845013161, 0.2690014035353986]",43,./unit1/mmWave_data/mmWave_power_3457.txt
5232,"[0.7451422263152506, 0.6057296543275087]",50,./unit1/mmWave_data/mmWave_power_5232.txt
1936,"[0.4435690808562687, 0.3039639851472023]",48,./unit1/mmWave_data/mmWave_power_1936.txt
3597,"[0.6453249274040476, 0.655753040681795]",37,./unit1/mmWave_data/mmWave_power_3597.txt
1329,"[0.7471174966488354, 0.6170720298750888]",28,./unit1/mmWave_data/mmWave_power_1329.txt
5342,"[0.5720118333702452, 0.25606875637492676]",44,./unit1/mmWave_data/mmWave_power_5342.txt
6644,"[0.7229170135521802, 0.5986669786431835]",32,./unit1/mmWave_data/mmWave_power_6644.txt
1778,"[0.6791120863124648, 0.6488657626047651]",34,./unit1/mmWave_data/mmWave_power_1778.txt
6738,"[0.8505500420853235, 0.08071796075155774]",26,./unit1/mmWave_data/mmWave_power_6738.txt
1409,"[0.8357423572246786, 0.08428437773631196]",28,./unit1/mmWave_data/mmWave_power_1409.txt
4484,"[0.792117622103198, 0.6017072029057533]",26,./unit1/mmWave_data/mmWave_power_4484.txt
2514,"[0.7450122142889449, 0.6243101030670075]",30,./unit1/mmWave_data/mmWave_power_2514.txt
2272,"[0.7547311830252539, 0.6132951358413415]",29,./unit1/mmWave_data/mmWave_power_2272.txt
8288,"[0.5130251516245188, 0.7564546307321093]",41,./unit1/mmWave_data/mmWave_power_8288.txt
6576,"[0.558150727269808, 0.6787652014946968]",38,./unit1/mmWave_data/mmWave_power_6576.txt
1926,"[0.5172744918672295, 0.2670252573659203]",45,./unit1/mmWave_data/mmWave_power_1926.txt
5569,"[0.5834665766564578, 0.21377455569543047]",43,./unit1/mmWave_data/mmWave_power_5569.txt
3450,"[0.6183303263222161, 0.23526660417764345]",43,./unit1/mmWave_data/mmWave_power_3450.txt
4802,"[0.987144776354389, 0.5058699718749544]",2,./unit1/mmWave_data/mmWave_power_4802.txt
3439,"[0.693271991978719, 0.18360617412004535]",39,./unit1/mmWave_data/mmWave_power_3439.txt
4841,"[0.7314635932021172, 0.19377923305003736]",37,./unit1/mmWave_data/mmWave_power_4841.txt
6826,"[0.16868033237347424, 0.4187090740370298]",51,./unit1/mmWave_data/mmWave_power_6826.txt
7850,"[0.7371134138139505, 0.6302502342241649]",27,./unit1/mmWave_data/mmWave_power_7850.txt
3951,"[0.9697391320214572, 0.021983161662997935]",3,./unit1/mmWave_data/mmWave_power_3951.txt
5975,"[0.7226296185748111, 0.6032156219895076]",32,./unit1/mmWave_data/mmWave_power_5975.txt
3120,"[0.7155336993373053, 0.15304022434233136]",39,./unit1/mmWave_data/mmWave_power_3120.txt
6025,"[0.9249169177579158, 0.4941534143198086]",12,./unit1/mmWave_data/mmWave_power_6025.txt
5054,"[0.9330871468156249, 0.521304957827387]",10,./unit1/mmWave_data/mmWave_power_5054.txt
1252,"[0.653100558596081, 0.6641955100327012]",37,./unit1/mmWave_data/mmWave_power_1252.txt
6497,"[0.18128465558861154, 0.4291393830037527]",51,./unit1/mmWave_data/mmWave_power_6497.txt
5848,"[0.4602174621888137, 0.28906688526359064]",47,./unit1/mmWave_data/mmWave_power_5848.txt
1993,"[0.6385882519393048, 0.6607752574382043]",38,./unit1/mmWave_data/mmWave_power_1993.txt
935,"[0.6841209704732518, 0.6260289991997549]",36,./unit1/mmWave_data/mmWave_power_935.txt
2340,"[0.9126912260040755, 0.06706618359060824]",16,./unit1/mmWave_data/mmWave_power_2340.txt
2327,"[0.991879951014772, 0.5075304023712413]",3,./unit1/mmWave_data/mmWave_power_2327.txt
7129,"[0.6995216926204274, 0.6418264737134148]",33,./unit1/mmWave_data/mmWave_power_7129.txt
6886,"[0.5136250316349458, 0.7369738072628602]",42,./unit1/mmWave_data/mmWave_power_6886.txt
3887,"[0.7221004468280025, 0.623550047200769]",33,./unit1/mmWave_data/mmWave_power_3887.txt
3265,"[0.6174293658185586, 0.6889031809829913]",38,./unit1/mmWave_data/mmWave_power_3265.txt
7004,"[0.9541308468312891, 0.04286716559180288]",6,./unit1/mmWave_data/mmWave_power_7004.txt
8375,"[0.7542225395376513, 0.628192236422867]",29,./unit1/mmWave_data/mmWave_power_8375.txt
6897,"[0.5861877054117058, 0.6992516374205767]",38,./unit1/mmWave_data/mmWave_power_6897.txt
4312,"[0.269606154792431, 0.3962347991932469]",50,./unit1/mmWave_data/mmWave_power_4312.txt
2886,"[0.5991501319553475, 0.22773620210550813]",43,./unit1/mmWave_data/mmWave_power_2886.txt
7621,"[0.644722766466207, 0.666089803772744]",37,./unit1/mmWave_data/mmWave_power_7621.txt
8530,"[0.2831581972703792, 0.375988073533398]",49,./unit1/mmWave_data/mmWave_power_8530.txt
8431,"[0.9829615825885379, 0.02088400402850692]",2,./unit1/mmWave_data/mmWave_power_8431.txt
7814,"[0.5109700493371092, 0.7532039293208446]",42,./unit1/mmWave_data/mmWave_power_7814.txt
5800,"[0.8369535218437044, 0.08820159053386896]",27,./unit1/mmWave_data/mmWave_power_5800.txt
6708,"[0.9612837888651722, 0.4896866234029199]",4,./unit1/mmWave_data/mmWave_power_6708.txt
7921,"[0.9236989104149937, 0.03064780220714942]",14,./unit1/mmWave_data/mmWave_power_7921.txt
5310,"[0.8307950577248203, 0.10853601504721656]",28,./unit1/mmWave_data/mmWave_power_5310.txt
540,"[0.9639410520806982, 0.49890084206640306]",4,./unit1/mmWave_data/mmWave_power_540.txt
1202,"[0.4595947730598358, 0.7675748364822718]",42,./unit1/mmWave_data/mmWave_power_1202.txt
7107,"[0.6216171214392369, 0.682495322640408]",38,./unit1/mmWave_data/mmWave_power_7107.txt
4825,"[0.8409770517310783, 0.13164172103797842]",26,./unit1/mmWave_data/mmWave_power_4825.txt
3921,"[0.8106979364499155, 0.5724158090677396]",23,./unit1/mmWave_data/mmWave_power_3921.txt
5863,"[0.3358028014170385, 0.3522450891739781]",48,./unit1/mmWave_data/mmWave_power_5863.txt
964,"[0.7493733192456171, 0.5962347988343197]",29,./unit1/mmWave_data/mmWave_power_964.txt
2795,"[0.8158277089856982, 0.5551917678997608]",26,./unit1/mmWave_data/mmWave_power_2795.txt
3317,"[0.7484609541924083, 0.6146632368592]",29,./unit1/mmWave_data/mmWave_power_3317.txt
7776,"[0.3121428945972951, 0.36522450922248584]",48,./unit1/mmWave_data/mmWave_power_7776.txt
7076,"[0.43736499848083454, 0.780729654038373]",43,./unit1/mmWave_data/mmWave_power_7076.txt
2207,"[0.4701303085397709, 0.7630028063429728]",42,./unit1/mmWave_data/mmWave_power_2207.txt
3245,"[0.4827722668433033, 0.7580332087989606]",42,./unit1/mmWave_data/mmWave_power_3245.txt
905,"[0.49998289314650063, 0.7241931716146228]",43,./unit1/mmWave_data/mmWave_power_905.txt
6416,"[0.8632820964285252, 0.07004209519444234]",23,./unit1/mmWave_data/mmWave_power_6416.txt
2983,"[0.6039651385306588, 0.6722287186322579]",39,./unit1/mmWave_data/mmWave_power_2983.txt
332,"[0.36829440194639834, 0.7920252574955329]",43,./unit1/mmWave_data/mmWave_power_332.txt
271,"[0.19070254389975877, 0.8834658558946262]",47,./unit1/mmWave_data/mmWave_power_271.txt
5586,"[0.46913925198672, 0.2681010289053503]",46,./unit1/mmWave_data/mmWave_power_5586.txt
6924,"[0.7159921627815993, 0.6249415343136885]",32,./unit1/mmWave_data/mmWave_power_6924.txt
1738,"[0.5456102695846684, 0.7153297473681148]",39,./unit1/mmWave_data/mmWave_power_1738.txt
1065,"[0.9009833014377684, 0.5437090742862847]",16,./unit1/mmWave_data/mmWave_power_1065.txt
1256,"[0.657637293835609, 0.661658091599639]",37,./unit1/mmWave_data/mmWave_power_1256.txt
419,"[0.6116107577061105, 0.6691884943696882]",39,./unit1/mmWave_data/mmWave_power_419.txt
8516,"[0.3956539490514583, 0.32178437802046256]",48,./unit1/mmWave_data/mmWave_power_8516.txt
7655,"[0.7694681596028324, 0.5998947615951459]",28,./unit1/mmWave_data/mmWave_power_7655.txt
2179,"[0.27544301026584367, 0.8551216089764849]",38,./unit1/mmWave_data/mmWave_power_2179.txt
1394,"[0.9389969914800695, 0.03526660453657055]",12,./unit1/mmWave_data/mmWave_power_1394.txt
6930,"[0.7293423444670203, 0.6172357347339597]",29,./unit1/mmWave_data/mmWave_power_6930.txt
3840,"[0.4304287431509782, 0.775853601672221]",41,./unit1/mmWave_data/mmWave_power_3840.txt
4928,"[0.3396963192683826, 0.8210827880897905]",44,./unit1/mmWave_data/mmWave_power_4928.txt
5633,"[0.2165863405172506, 0.8766253508053343]",47,./unit1/mmWave_data/mmWave_power_5633.txt
3287,"[0.714178837234457, 0.6367867164883919]",33,./unit1/mmWave_data/mmWave_power_3287.txt
7954,"[0.7186539878325044, 0.13304490159723628]",39,./unit1/mmWave_data/mmWave_power_7954.txt
2984,"[0.6105478524062864, 0.6688961647915578]",39,./unit1/mmWave_data/mmWave_power_2984.txt
8227,"[0.10199557045240136, 0.940774088428569]",47,./unit1/mmWave_data/mmWave_power_8227.txt
3635,"[0.7547129357518062, 0.6019176800544482]",29,./unit1/mmWave_data/mmWave_power_3635.txt
1921,"[0.5568597307066815, 0.24583723111056038]",44,./unit1/mmWave_data/mmWave_power_1921.txt
5336,"[0.620223483823183, 0.23057764276542334]",43,./unit1/mmWave_data/mmWave_power_5336.txt
5630,"[0.19518681813939215, 0.8874649205234068]",48,./unit1/mmWave_data/mmWave_power_5630.txt
8294,"[0.553324316115773, 0.7355238545134802]",39,./unit1/mmWave_data/mmWave_power_8294.txt
7737,"[0.6810029628957422, 0.16083956979783404]",39,./unit1/mmWave_data/mmWave_power_7737.txt
2787,"[0.7832357482822041, 0.5723105705432431]",28,./unit1/mmWave_data/mmWave_power_2787.txt
8430,"[0.9960836729912085, 0.4905051449056189]",2,./unit1/mmWave_data/mmWave_power_8430.txt
8045,"[0.7408267396151285, 0.6152011229280209]",29,./unit1/mmWave_data/mmWave_power_8045.txt
5824,"[0.6650821926822403, 0.17632132794038868]",39,./unit1/mmWave_data/mmWave_power_5824.txt
954,"[0.7421724780666668, 0.5987605238210435]",31,./unit1/mmWave_data/mmWave_power_954.txt
4558,"[0.7232089703649285, 0.15716791428858332]",38,./unit1/mmWave_data/mmWave_power_4558.txt
1946,"[0.2987607801711855, 0.8332202998426244]",45,./unit1/mmWave_data/mmWave_power_1946.txt
1391,"[0.9576274859187162, 0.027139850160941937]",7,./unit1/mmWave_data/mmWave_power_1391.txt
3466,"[0.5104750912875752, 0.3096351729209923]",46,./unit1/mmWave_data/mmWave_power_3466.txt
6626,"[0.7193336998064803, 0.5998830682485095]",33,./unit1/mmWave_data/mmWave_power_6626.txt
7115,"[0.6572130440983137, 0.6634237607201242]",36,./unit1/mmWave_data/mmWave_power_7115.txt
3480,"[0.4139194974668766, 0.3579396631425312]",47,./unit1/mmWave_data/mmWave_power_3480.txt
8043,"[0.7355897641715909, 0.6177502340098057]",32,./unit1/mmWave_data/mmWave_power_8043.txt
6836,"[0.06935342967642617, 0.9469013098417446]",50,./unit1/mmWave_data/mmWave_power_6836.txt
6937,"[0.7381192962687767, 0.6121024323310768]",31,./unit1/mmWave_data/mmWave_power_6937.txt
1189,"[0.3897121716171527, 0.8050397569857382]",39,./unit1/mmWave_data/mmWave_power_1189.txt
4805,"[0.9643174026826503, 0.05286482701420141]",4,./unit1/mmWave_data/mmWave_power_4805.txt
3370,"[0.8626434409048928, 0.5432764267419603]",11,./unit1/mmWave_data/mmWave_power_3370.txt
7147,"[0.7099500252120559, 0.6361786720346858]",33,./unit1/mmWave_data/mmWave_power_7147.txt
1393,"[0.9452558157633638, 0.03260056158365279]",10,./unit1/mmWave_data/mmWave_power_1393.txt
6587,"[0.6131207218617809, 0.6499532274908315]",38,./unit1/mmWave_data/mmWave_power_6587.txt
4286,"[0.5019034216111218, 0.2866931710911875]",45,./unit1/mmWave_data/mmWave_power_4286.txt
4674,"[0.4602379904188474, 0.7761810106920489]",42,./unit1/mmWave_data/mmWave_power_4674.txt
1332,"[0.7506346639468481, 0.6151309639449238]",28,./unit1/mmWave_data/mmWave_power_1332.txt
4470,"[0.7494120947685468, 0.6203928909673644]",29,./unit1/mmWave_data/mmWave_power_4470.txt
2584,"[0.9293555737604474, 0.04011927010974771]",13,./unit1/mmWave_data/mmWave_power_2584.txt
2413,"[0.35510160325093726, 0.3518826007124527]",48,./unit1/mmWave_data/mmWave_power_2413.txt
5814,"[0.7402816014639411, 0.13645930786737187]",37,./unit1/mmWave_data/mmWave_power_5814.txt
2364,"[0.7449186968678793, 0.1439078581082836]",37,./unit1/mmWave_data/mmWave_power_2364.txt
1098,"[0.8726178718487099, 0.07319925142784703]",23,./unit1/mmWave_data/mmWave_power_1098.txt
3075,"[0.9787692651519286, 0.019656221076544533]",2,./unit1/mmWave_data/mmWave_power_3075.txt
4355,"[0.24580711233396835, 0.8800280636291316]",47,./unit1/mmWave_data/mmWave_power_4355.txt
3324,"[0.749099609735489, 0.6141019645956161]",29,./unit1/mmWave_data/mmWave_power_3324.txt
517,"[0.8344924171118955, 0.5629443404672275]",22,./unit1/mmWave_data/mmWave_power_517.txt
6774,"[0.5909274418880197, 0.2324485504104051]",44,./unit1/mmWave_data/mmWave_power_6774.txt
8356,"[0.746134423302836, 0.6337698783208832]",28,./unit1/mmWave_data/mmWave_power_8356.txt
5736,"[0.7909497948327568, 0.5836997197764748]",28,./unit1/mmWave_data/mmWave_power_5736.txt
2818,"[0.9424343268145333, 0.494445743798237]",8,./unit1/mmWave_data/mmWave_power_2818.txt
1621,"[0.8439011817328362, 0.09193171237749405]",26,./unit1/mmWave_data/mmWave_power_1621.txt
4047,"[0.28854457245792875, 0.37072029948868235]",49,./unit1/mmWave_data/mmWave_power_4047.txt
3906,"[0.755871639341765, 0.6045369508172439]",29,./unit1/mmWave_data/mmWave_power_3906.txt
7082,"[0.48245864135626276, 0.7574953227301398]",43,./unit1/mmWave_data/mmWave_power_7082.txt
1248,"[0.6474119624710422, 0.6668966325270185]",37,./unit1/mmWave_data/mmWave_power_1248.txt
4795,"[0.9409426099517588, 0.5253507952445016]",7,./unit1/mmWave_data/mmWave_power_4795.txt
7768,"[0.39339128370160786, 0.3236085127774084]",48,./unit1/mmWave_data/mmWave_power_7768.txt
922,"[0.6125626585524905, 0.6619153416363699]",39,./unit1/mmWave_data/mmWave_power_922.txt
7199,"[0.7109445031173308, 0.6377104772135013]",33,./unit1/mmWave_data/mmWave_power_7199.txt
3319,"[0.7485886853010244, 0.6145346121399404]",30,./unit1/mmWave_data/mmWave_power_3319.txt
4618,"[0.04125942870897862, 0.978952291910238]",48,./unit1/mmWave_data/mmWave_power_4618.txt
496,"[0.768975482480712, 0.596924696415375]",28,./unit1/mmWave_data/mmWave_power_496.txt
2988,"[0.635854578122178, 0.6564195513701734]",38,./unit1/mmWave_data/mmWave_power_2988.txt
5773,"[0.9859016789752263, 0.49130028101117074]",2,./unit1/mmWave_data/mmWave_power_5773.txt
3372,"[0.8728991844210446, 0.5373635796282461]",17,./unit1/mmWave_data/mmWave_power_3372.txt
4020,"[0.5067731700748449, 0.25523854082767744]",46,./unit1/mmWave_data/mmWave_power_4020.txt
2523,"[0.755139466397067, 0.6192937326349595]",29,./unit1/mmWave_data/mmWave_power_2523.txt
4693,"[0.5777118340545594, 0.7083255381178659]",38,./unit1/mmWave_data/mmWave_power_4693.txt
6796,"[0.4127083328575749, 0.31986669818535873]",48,./unit1/mmWave_data/mmWave_power_6796.txt
5554,"[0.6820134071956717, 0.16110851248328756]",39,./unit1/mmWave_data/mmWave_power_5554.txt
7897,"[0.9194564129059035, 0.5370673527996475]",11,./unit1/mmWave_data/mmWave_power_7897.txt
3174,"[0.34347579153669616, 0.35472404127266594]",48,./unit1/mmWave_data/mmWave_power_3174.txt
5649,"[0.3394362952352194, 0.8144878395908912]",44,./unit1/mmWave_data/mmWave_power_5649.txt
178,"[0.9619543771878379, 0.02489476130601015]",5,./unit1/mmWave_data/mmWave_power_178.txt
2359,"[0.7817235032088441, 0.12633302182541578]",34,./unit1/mmWave_data/mmWave_power_2359.txt
3347,"[0.7727161791871995, 0.5989476147749755]",26,./unit1/mmWave_data/mmWave_power_3347.txt
1837,"[0.8612657696543211, 0.5601028998073122]",19,./unit1/mmWave_data/mmWave_power_1837.txt
6552,"[0.4229017314328325, 0.755460710924201]",43,./unit1/mmWave_data/mmWave_power_6552.txt
4710,"[0.6661017606237558, 0.6606641724896445]",36,./unit1/mmWave_data/mmWave_power_4710.txt
3089,"[0.9060081519640377, 0.05671188003104562]",17,./unit1/mmWave_data/mmWave_power_3089.txt
7248,"[0.7809867684287669, 0.6054957903858389]",26,./unit1/mmWave_data/mmWave_power_7248.txt
4874,"[0.48306536411975837, 0.31654583709308315]",44,./unit1/mmWave_data/mmWave_power_4874.txt
7773,"[0.34279836047068585, 0.3505378857896554]",48,./unit1/mmWave_data/mmWave_power_7773.txt
7267,"[0.9009399640989079, 0.5478718429763204]",14,./unit1/mmWave_data/mmWave_power_7267.txt
1014,"[0.7493710383376517, 0.6038236671411275]",30,./unit1/mmWave_data/mmWave_power_1014.txt
973,"[0.7495238594727842, 0.597626286645153]",29,./unit1/mmWave_data/mmWave_power_973.txt
2723,"[0.5132646474470964, 0.7143124414651455]",42,./unit1/mmWave_data/mmWave_power_2723.txt
3984,"[0.774625303073097, 0.10867633311311255]",33,./unit1/mmWave_data/mmWave_power_3984.txt
1374,"[0.9182498101222568, 0.5279700654090853]",10,./unit1/mmWave_data/mmWave_power_1374.txt
4279,"[0.562224437239387, 0.25433816679584104]",44,./unit1/mmWave_data/mmWave_power_4279.txt
1037,"[0.7718334659958861, 0.5956852200170742]",29,./unit1/mmWave_data/mmWave_power_1037.txt
5778,"[0.9646321686236736, 0.026005612985051434]",4,./unit1/mmWave_data/mmWave_power_5778.txt
4446,"[0.7338471469269633, 0.6261459311705898]",31,./unit1/mmWave_data/mmWave_power_4446.txt
6013,"[0.8502558043548857, 0.535184752505943]",20,./unit1/mmWave_data/mmWave_power_6013.txt
6948,"[0.7456075324834409, 0.6077057996993712]",29,./unit1/mmWave_data/mmWave_power_6948.txt
5685,"[0.6406558992302483, 0.6611669784188541]",37,./unit1/mmWave_data/mmWave_power_5685.txt
2458,"[0.4959912960289876, 0.7508419084950779]",42,./unit1/mmWave_data/mmWave_power_2458.txt
6685,"[0.8255877341626264, 0.550795136065671]",22,./unit1/mmWave_data/mmWave_power_6685.txt
3219,"[0.24139810820305643, 0.8748830684778239]",26,./unit1/mmWave_data/mmWave_power_3219.txt
7772,"[0.35297807357870253, 0.34500701598205935]",48,./unit1/mmWave_data/mmWave_power_7772.txt
1719,"[0.44080461474271204, 0.770579981303144]",43,./unit1/mmWave_data/mmWave_power_1719.txt
461,"[0.7141297976159587, 0.6233688025711984]",33,./unit1/mmWave_data/mmWave_power_461.txt
911,"[0.5418513255658368, 0.6999415343037183]",39,./unit1/mmWave_data/mmWave_power_911.txt
7025,"[0.8263164857453764, 0.1174052856180859]",29,./unit1/mmWave_data/mmWave_power_7025.txt
