original_index,unit2_gps_nor,original_unit1_pwr_best-beam,original_unit1_pwr
4455,"[0.7345679153221101, 0.6266838173391127]",33,./unit1/mmWave_data/mmWave_power_4455.txt
4456,"[0.7346112526706947, 0.6267305895292348]",31,./unit1/mmWave_data/mmWave_power_4456.txt
4457,"[0.7347549501447931, 0.6267188960828963]",31,./unit1/mmWave_data/mmWave_power_4457.txt
4458,"[0.7350218169310249, 0.626713049758535]",32,./unit1/mmWave_data/mmWave_power_4458.txt
4459,"[0.7352886836880844, 0.6267072034341737]",28,./unit1/mmWave_data/mmWave_power_4459.txt
4460,"[0.7356604724741056, 0.6265668853682778]",39,./unit1/mmWave_data/mmWave_power_4460.txt
4461,"[0.736180520550156, 0.6263797944143458]",13,./unit1/mmWave_data/mmWave_power_4461.txt
4462,"[0.7369560308239905, 0.6260757721874928]",33,./unit1/mmWave_data/mmWave_power_4462.txt
4463,"[0.7379847224459883, 0.6256197384484053]",33,./unit1/mmWave_data/mmWave_power_4463.txt
4464,"[0.7392711571640115, 0.6251169319209839]",32,./unit1/mmWave_data/mmWave_power_4464.txt
4465,"[0.7407514694675105, 0.6244738072279645]",28,./unit1/mmWave_data/mmWave_power_4465.txt
4466,"[0.7423047709912137, 0.6237020579153877]",29,./unit1/mmWave_data/mmWave_power_4466.txt
4467,"[0.7439721181173957, 0.6228484568712891]",33,./unit1/mmWave_data/mmWave_power_4467.txt
4468,"[0.7457078926478512, 0.6220416281170147]",28,./unit1/mmWave_data/mmWave_power_4468.txt
4469,"[0.7474984090667184, 0.6212581853580993]",28,./unit1/mmWave_data/mmWave_power_4469.txt
4470,"[0.7494120947685468, 0.6203928909673644]",29,./unit1/mmWave_data/mmWave_power_4470.txt
4471,"[0.7514580733851981, 0.6194223572545171]",29,./unit1/mmWave_data/mmWave_power_4471.txt
4472,"[0.753668277744878, 0.6183816652564866]",38,./unit1/mmWave_data/mmWave_power_4472.txt
4473,"[0.756029022341449, 0.6173994388949167]",28,./unit1/mmWave_data/mmWave_power_4473.txt
4474,"[0.7585311834944288, 0.6161716559429543]",29,./unit1/mmWave_data/mmWave_power_4474.txt
4475,"[0.7611770421506795, 0.6146398507641389]",28,./unit1/mmWave_data/mmWave_power_4475.txt
4476,"[0.7639802838066141, 0.6130846586926466]",28,./unit1/mmWave_data/mmWave_power_4476.txt
4477,"[0.7669910884763689, 0.6117984101042236]",28,./unit1/mmWave_data/mmWave_power_4477.txt
4478,"[0.7702459508138046, 0.6104127693156656]",28,./unit1/mmWave_data/mmWave_power_4478.txt
4479,"[0.7735008131512404, 0.6090271285271074]",28,./unit1/mmWave_data/mmWave_power_4479.txt
4480,"[0.7769358675777388, 0.607588868526152]",28,./unit1/mmWave_data/mmWave_power_4480.txt
4481,"[0.7805214622605766, 0.6060687559960592]",28,./unit1/mmWave_data/mmWave_power_4481.txt
4482,"[0.7842598780688227, 0.604513564024269]",27,./unit1/mmWave_data/mmWave_power_4482.txt
4483,"[0.7881305868307883, 0.6032390087824825]",26,./unit1/mmWave_data/mmWave_power_4483.txt
4484,"[0.792117622103198, 0.6017072029057533]",26,./unit1/mmWave_data/mmWave_power_4484.txt
4485,"[0.7962643212832572, 0.599427034509422]",28,./unit1/mmWave_data/mmWave_power_4485.txt
4486,"[0.8005478752135184, 0.5973339571667245]",26,./unit1/mmWave_data/mmWave_power_4486.txt
4487,"[0.8049682839037058, 0.5956618332240994]",26,./unit1/mmWave_data/mmWave_power_4487.txt
4488,"[0.809541513758198, 0.5938143123720925]",22,./unit1/mmWave_data/mmWave_power_4488.txt
4489,"[0.8142128228302385, 0.5920486439495211]",29,./unit1/mmWave_data/mmWave_power_4489.txt
4490,"[0.819032391240929, 0.5906220765972884]",23,./unit1/mmWave_data/mmWave_power_4490.txt
4491,"[0.8240002189610969, 0.5890785780718365]",22,./unit1/mmWave_data/mmWave_power_4491.txt
4492,"[0.8290227885988489, 0.5870907391539336]",22,./unit1/mmWave_data/mmWave_power_4492.txt
4493,"[0.8341662466018727, 0.5850678207943333]",22,./unit1/mmWave_data/mmWave_power_4493.txt
4494,"[0.8394465593648225, 0.5829981294469949]",21,./unit1/mmWave_data/mmWave_power_4494.txt
4495,"[0.8448865359965253, 0.5808465857699232]",21,./unit1/mmWave_data/mmWave_power_4495.txt
4496,"[0.8505044238287734, 0.5790107576663409]",20,./unit1/mmWave_data/mmWave_power_4496.txt
4497,"[0.8562591664112236, 0.5774087934047265]",20,./unit1/mmWave_data/mmWave_power_4497.txt
4498,"[0.8621188310031872, 0.5754911135696227]",19,./unit1/mmWave_data/mmWave_power_4498.txt
4499,"[0.8680697320596305, 0.5735617402881803]",18,./unit1/mmWave_data/mmWave_power_4499.txt
4500,"[0.8741506451618276, 0.5718662302504941]",17,./unit1/mmWave_data/mmWave_power_4500.txt
4501,"[0.8804185930867079, 0.5699836299567896]",17,./unit1/mmWave_data/mmWave_power_4501.txt
4502,"[0.8867823393406191, 0.5681127223118079]",16,./unit1/mmWave_data/mmWave_power_4502.txt
4503,"[0.8932031084395283, 0.5663821327327222]",14,./unit1/mmWave_data/mmWave_power_4503.txt
4504,"[0.8997196758188479, 0.5646047709635142]",13,./unit1/mmWave_data/mmWave_power_4504.txt
4505,"[0.9063183561085784, 0.5631314314211594]",14,./unit1/mmWave_data/mmWave_power_4505.txt
4506,"[0.913010553790202, 0.561459308176448]",11,./unit1/mmWave_data/mmWave_power_4506.txt
4507,"[0.9198396062317519, 0.5593896168291097]",10,./unit1/mmWave_data/mmWave_power_4507.txt
4508,"[0.9268169179827792, 0.5575304026304664]",9,./unit1/mmWave_data/mmWave_power_4508.txt
4509,"[0.9339128372008368, 0.5558348925927801]",9,./unit1/mmWave_data/mmWave_power_4509.txt
4510,"[0.9411182402346147, 0.5539172127576762]",8,./unit1/mmWave_data/mmWave_power_4510.txt
4511,"[0.9484376889000435, 0.551683816551467]",4,./unit1/mmWave_data/mmWave_power_4511.txt
4512,"[0.9558666213520204, 0.5490411596936103]",6,./unit1/mmWave_data/mmWave_power_4512.txt
4513,"[0.9633708239516151, 0.5462464919217311]",3,./unit1/mmWave_data/mmWave_power_4513.txt
4514,"[0.9709525775484484, 0.5435453694274138]",2,./unit1/mmWave_data/mmWave_power_4514.txt
4515,"[0.978630129484037, 0.5412418149360215]",2,./unit1/mmWave_data/mmWave_power_4515.txt
4516,"[0.986403479777829, 0.5390318056224892]",2,./unit1/mmWave_data/mmWave_power_4516.txt
4517,"[0.9798276086260979, 0.028367633112904325]",2,./unit1/mmWave_data/mmWave_power_4517.txt
4518,"[0.9743830701492918, 0.030916744892602963]",3,./unit1/mmWave_data/mmWave_power_4518.txt
4519,"[0.9688723852150743, 0.0336529469283197]",6,./unit1/mmWave_data/mmWave_power_4519.txt
4520,"[0.9633092392906862, 0.03603835384914748]",3,./unit1/mmWave_data/mmWave_power_4520.txt
4521,"[0.9577278460734023, 0.03854069204289635]",7,./unit1/mmWave_data/mmWave_power_4521.txt
4522,"[0.9520825872775, 0.041604303098441]",6,./unit1/mmWave_data/mmWave_power_4522.txt
4523,"[0.9463438110702561, 0.044714686443809756]",6,./unit1/mmWave_data/mmWave_power_4523.txt
4524,"[0.9405890685072542, 0.047731524611318465]",10,./unit1/mmWave_data/mmWave_power_4524.txt
4525,"[0.9347909885762193, 0.050432647803549537]",9,./unit1/mmWave_data/mmWave_power_4525.txt
4526,"[0.9289929086451845, 0.053133770397568766]",12,./unit1/mmWave_data/mmWave_power_4526.txt
4527,"[0.9231218395133937, 0.055951824164807124]",13,./unit1/mmWave_data/mmWave_power_4527.txt
4528,"[0.9172530512992924, 0.05887511725415776]",16,./unit1/mmWave_data/mmWave_power_4528.txt
4529,"[0.9113454875525373, 0.06172825056279561]",16,./unit1/mmWave_data/mmWave_power_4529.txt
4530,"[0.9054014292199903, 0.06452291893288672]",16,./unit1/mmWave_data/mmWave_power_4530.txt
4531,"[0.8994687754467189, 0.06736435949309996]",11,./unit1/mmWave_data/mmWave_power_4531.txt
4532,"[0.8934699751965878, 0.0701005615288167]",20,./unit1/mmWave_data/mmWave_power_4532.txt
4533,"[0.8873708148014947, 0.07319925142784703]",19,./unit1/mmWave_data/mmWave_power_4533.txt
4534,"[0.8812283170675411, 0.07636810110759015]",21,./unit1/mmWave_data/mmWave_power_4534.txt
4535,"[0.8750652911327261, 0.07946679170453429]",21,./unit1/mmWave_data/mmWave_power_4535.txt
4536,"[0.8688452423529132, 0.08247193642570458]",23,./unit1/mmWave_data/mmWave_power_4536.txt
4537,"[0.8625921203492567, 0.08565832587614744]",24,./unit1/mmWave_data/mmWave_power_4537.txt
4538,"[0.8563389983456001, 0.08884471452897451]",25,./unit1/mmWave_data/mmWave_power_4538.txt
4539,"[0.8500231512659285, 0.09220065506294758]",26,./unit1/mmWave_data/mmWave_power_4539.txt
4540,"[0.8436274722324322, 0.09517072034242036]",26,./unit1/mmWave_data/mmWave_power_4540.txt
4541,"[0.8371861749229375, 0.0981758651632926]",28,./unit1/mmWave_data/mmWave_power_4541.txt
4542,"[0.8306924166427205, 0.10160196478006465]",28,./unit1/mmWave_data/mmWave_power_4542.txt
4543,"[0.8241986583722277, 0.1050280636989229]",29,./unit1/mmWave_data/mmWave_power_4543.txt
4544,"[0.8177003382566316, 0.10866464036468794]",29,./unit1/mmWave_data/mmWave_power_4544.txt
4545,"[0.811113062555349, 0.11199719350747428]",31,./unit1/mmWave_data/mmWave_power_4545.txt
4546,"[0.8045394723407555, 0.1153414406948109]",32,./unit1/mmWave_data/mmWave_power_4546.txt
4547,"[0.7979339493271288, 0.11852198302327666]",33,./unit1/mmWave_data/mmWave_power_4547.txt
4548,"[0.7912622798658147, 0.1218311506692138]",33,./unit1/mmWave_data/mmWave_power_4548.txt
4549,"[0.7845997340655347, 0.12552619297143938]",33,./unit1/mmWave_data/mmWave_power_4549.txt
4550,"[0.7779006936113941, 0.12916276903899257]",34,./unit1/mmWave_data/mmWave_power_4550.txt
4551,"[0.7711491922254277, 0.13250701622632918]",34,./unit1/mmWave_data/mmWave_power_4551.txt
4552,"[0.7643840053235997, 0.1357343307449171]",36,./unit1/mmWave_data/mmWave_power_4552.txt
4553,"[0.7575720597209631, 0.13931828819828485]",36,./unit1/mmWave_data/mmWave_power_4553.txt
4554,"[0.7507601141183264, 0.14290224495373882]",36,./unit1/mmWave_data/mmWave_power_4554.txt
4555,"[0.7439356235121557, 0.14645696919006843]",37,./unit1/mmWave_data/mmWave_power_4555.txt
4556,"[0.7370404246034703, 0.14991814765032616]",37,./unit1/mmWave_data/mmWave_power_4556.txt
4557,"[0.7301178547408548, 0.15349625867963063]",38,./unit1/mmWave_data/mmWave_power_4557.txt
4558,"[0.7232089703649285, 0.15716791428858332]",38,./unit1/mmWave_data/mmWave_power_4558.txt
4559,"[0.7162544677421762, 0.160675865636877]",38,./unit1/mmWave_data/mmWave_power_4559.txt
4560,"[0.7092954032645965, 0.16439429333624983]",39,./unit1/mmWave_data/mmWave_power_4560.txt
4561,"[0.7023249342471896, 0.1681244151798749]",39,./unit1/mmWave_data/mmWave_power_4561.txt
4562,"[0.6953134087988876, 0.17163236652816857]",39,./unit1/mmWave_data/mmWave_power_4562.txt
4563,"[0.6882745123966556, 0.17525724984729715]",39,./unit1/mmWave_data/mmWave_power_4563.txt
4564,"[0.6811854359219426, 0.17913938310345467]",39,./unit1/mmWave_data/mmWave_power_4564.txt
4565,"[0.6740575839242999, 0.182963049427026]",56,./unit1/mmWave_data/mmWave_power_4565.txt
4566,"[0.6669479792292773, 0.1867516369071116]",56,./unit1/mmWave_data/mmWave_power_4566.txt
4567,"[0.6597950371953942, 0.1906688497046686]",42,./unit1/mmWave_data/mmWave_power_4567.txt
4568,"[0.6525930555235645, 0.19456267570925073]",39,./unit1/mmWave_data/mmWave_power_4568.txt
4569,"[0.645391073861459, 0.19845650171383286]",42,./unit1/mmWave_data/mmWave_power_4569.txt
4570,"[0.6381674235250612, 0.20232694092544012]",42,./unit1/mmWave_data/mmWave_power_4570.txt
4571,"[0.6309004358886993, 0.20620907418159762]",41,./unit1/mmWave_data/mmWave_power_4571.txt
4572,"[0.6236266054700964, 0.21010290018617975]",42,./unit1/mmWave_data/mmWave_power_4572.txt
4573,"[0.616323123199322, 0.21396164674906437]",42,./unit1/mmWave_data/mmWave_power_4573.txt
4574,"[0.6089922699843417, 0.21786716540236914]",43,./unit1/mmWave_data/mmWave_power_4574.txt
4575,"[0.6016431694667415, 0.22174929875822863]",43,./unit1/mmWave_data/mmWave_power_4575.txt
4576,"[0.5942552934262115, 0.22559635177507284]",43,./unit1/mmWave_data/mmWave_power_4576.txt
4577,"[0.5868674173856816, 0.229513563974418]",44,./unit1/mmWave_data/mmWave_power_4577.txt
4578,"[0.5794704176938417, 0.23359448093293206]",44,./unit1/mmWave_data/mmWave_power_4578.txt
4579,"[0.5720277997648998, 0.23752338647891366]",44,./unit1/mmWave_data/mmWave_power_4579.txt
4580,"[0.564576058184648, 0.24158091664445283]",43,./unit1/mmWave_data/mmWave_power_4580.txt
4581,"[0.5570901028779492, 0.2456267540615674]",43,./unit1/mmWave_data/mmWave_power_4581.txt
4582,"[0.5495744957385272, 0.24955565960754902]",44,./unit1/mmWave_data/mmWave_power_4582.txt
4583,"[0.5420094688357622, 0.25365216726286977]",45,./unit1/mmWave_data/mmWave_power_4583.txt
4584,"[0.5344444419135489, 0.2577486750178925]",44,./unit1/mmWave_data/mmWave_power_4584.txt
4585,"[0.5268794149913356, 0.2618451827729153]",46,./unit1/mmWave_data/mmWave_power_4585.txt
4586,"[0.5192953804768127, 0.2660079514629509]",46,./unit1/mmWave_data/mmWave_power_4586.txt
4587,"[0.5116566040447055, 0.2698316183847341]",44,./unit1/mmWave_data/mmWave_power_4587.txt
4588,"[0.5039608047870486, 0.2737371378356546]",45,./unit1/mmWave_data/mmWave_power_4588.txt
4589,"[0.49625588187808173, 0.2781103836743853]",45,./unit1/mmWave_data/mmWave_power_4589.txt
4590,"[0.4884962171001512, 0.2821796071865609]",47,./unit1/mmWave_data/mmWave_power_4590.txt
4591,"[0.4806521585427409, 0.28606173984450656]",47,./unit1/mmWave_data/mmWave_power_4591.txt
4592,"[0.47275335808719465, 0.29006080437358517]",46,./unit1/mmWave_data/mmWave_power_4592.txt
4593,"[0.4648066584282364, 0.2942352665099593]",47,./unit1/mmWave_data/mmWave_power_4593.txt
4594,"[0.45681662145958996, 0.2983629563565093]",48,./unit1/mmWave_data/mmWave_power_4594.txt
4595,"[0.4487581570963943, 0.3025724980342829]",45,./unit1/mmWave_data/mmWave_power_4595.txt
4596,"[0.44065863632175173, 0.3063610854146665]",48,./unit1/mmWave_data/mmWave_power_4596.txt
4597,"[0.4325043736489732, 0.3099859680358813]",22,./unit1/mmWave_data/mmWave_power_4597.txt
4598,"[0.42430221180195504, 0.3146047711629182]",47,./unit1/mmWave_data/mmWave_power_4598.txt
4599,"[0.4160681171753518, 0.3198550047390203]",48,./unit1/mmWave_data/mmWave_power_4599.txt
4600,"[0.4077564715223375, 0.32438026199028336]",47,./unit1/mmWave_data/mmWave_power_4600.txt
4601,"[0.3994060503561177, 0.327677736289584]",48,./unit1/mmWave_data/mmWave_power_4601.txt
4602,"[0.39104194370320877, 0.3314078581332091]",48,./unit1/mmWave_data/mmWave_power_4602.txt
4603,"[0.38265274702378343, 0.3362137508183503]",48,./unit1/mmWave_data/mmWave_power_4603.txt
4604,"[0.37419056112415383, 0.34086763338708476]",48,./unit1/mmWave_data/mmWave_power_4604.txt
4605,"[0.36560520594156315, 0.34474976604503044]",47,./unit1/mmWave_data/mmWave_power_4605.txt
4606,"[0.3569422997520096, 0.34831618372769846]",48,./unit1/mmWave_data/mmWave_power_4606.txt
4607,"[0.3482520225890778, 0.35231524825677707]",48,./unit1/mmWave_data/mmWave_power_4607.txt
4608,"[0.33952981265628507, 0.3566300284590472]",49,./unit1/mmWave_data/mmWave_power_4608.txt
4609,"[0.3307437371837704, 0.3607577176076833]",51,./unit1/mmWave_data/mmWave_power_4609.txt
4610,"[0.321909762527292, 0.3640785780020451]",50,./unit1/mmWave_data/mmWave_power_4610.txt
4611,"[0.0, 1.0]",48,./unit1/mmWave_data/mmWave_power_4611.txt
4612,"[0.0057661471514497764, 0.9966674462590018]",49,./unit1/mmWave_data/mmWave_power_4612.txt
4613,"[0.01155054160551959, 0.9939195514748604]",48,./unit1/mmWave_data/mmWave_power_4613.txt
4614,"[0.017405644332931753, 0.9911014970097083]",47,./unit1/mmWave_data/mmWave_power_4614.txt
4615,"[0.023315488968204026, 0.9878157160570441]",48,./unit1/mmWave_data/mmWave_power_4615.txt
4616,"[0.029284637356439647, 0.9849976615918918]",48,./unit1/mmWave_data/mmWave_power_4616.txt
4617,"[0.03525834757033028, 0.9821445275853402]",48,./unit1/mmWave_data/mmWave_power_4617.txt
4618,"[0.04125942870897862, 0.978952291910238]",48,./unit1/mmWave_data/mmWave_power_4618.txt
4619,"[0.05344406403192389, 0.973187558958588]",48,./unit1/mmWave_data/mmWave_power_4619.txt
4620,"[0.05961849454546257, 0.9702350327519011]",47,./unit1/mmWave_data/mmWave_power_4620.txt
4621,"[0.06579292504927714, 0.967282507243128]",48,./unit1/mmWave_data/mmWave_power_4621.txt
4622,"[0.07205631116795055, 0.9644293732365764]",48,./unit1/mmWave_data/mmWave_power_4622.txt
4623,"[0.07838812465200087, 0.9619504212375906]",48,./unit1/mmWave_data/mmWave_power_4623.txt
4624,"[0.08475643274129127, 0.9594246962508668]",48,./unit1/mmWave_data/mmWave_power_4624.txt
4625,"[0.09114526903144303, 0.9569106646107796]",46,./unit1/mmWave_data/mmWave_power_4625.txt
4626,"[0.0975911281665927, 0.9541978486701238]",48,./unit1/mmWave_data/mmWave_power_4626.txt
4627,"[0.10408032463087877, 0.9515551918122671]",49,./unit1/mmWave_data/mmWave_power_4627.txt
4628,"[0.12381021892596915, 0.9437090741666423]",48,./unit1/mmWave_data/mmWave_power_4628.txt
4629,"[0.13043855106787094, 0.9410196450189615]",48,./unit1/mmWave_data/mmWave_power_4629.txt
4630,"[0.13708969231859955, 0.9381782043590463]",43,./unit1/mmWave_data/mmWave_power_4630.txt
4631,"[0.14379785641432605, 0.9348456506180481]",48,./unit1/mmWave_data/mmWave_power_4631.txt
4632,"[0.15055391962594752, 0.9318288124505394]",39,./unit1/mmWave_data/mmWave_power_4632.txt
4633,"[0.15736016292949823, 0.9290692236218479]",38,./unit1/mmWave_data/mmWave_power_4633.txt
4634,"[0.16419605812411675, 0.9262628625033321]",45,./unit1/mmWave_data/mmWave_power_4634.txt
4635,"[0.1778952194381115, 0.9204864361053435]",49,./unit1/mmWave_data/mmWave_power_4635.txt
4636,"[0.18477103059019417, 0.9174228257477127]",46,./unit1/mmWave_data/mmWave_power_4636.txt
4637,"[0.19164684173255273, 0.9143592146921681]",44,./unit1/mmWave_data/mmWave_power_4637.txt
4638,"[0.19861046800661505, 0.9120322734078009]",47,./unit1/mmWave_data/mmWave_power_4638.txt
4639,"[0.20565620716191577, 0.9089335828108568]",47,./unit1/mmWave_data/mmWave_power_4639.txt
4640,"[0.2127384409030083, 0.9056185687408563]",47,./unit1/mmWave_data/mmWave_power_4640.txt
4641,"[0.21982067464410088, 0.9023035546708559]",39,./unit1/mmWave_data/mmWave_power_4641.txt
4642,"[0.22696905485232902, 0.8992165575202502]",47,./unit1/mmWave_data/mmWave_power_4642.txt
4643,"[0.2341698960604518, 0.8968311505994224]",47,./unit1/mmWave_data/mmWave_power_4643.txt
4644,"[0.24139126545971185, 0.8943405051540981]",48,./unit1/mmWave_data/mmWave_power_4644.txt
4645,"[0.25562644123468753, 0.8874766138700433]",46,./unit1/mmWave_data/mmWave_power_4645.txt
4646,"[0.26271551770940055, 0.8842376052072031]",48,./unit1/mmWave_data/mmWave_power_4646.txt
4647,"[0.26991179710159247, 0.8810336767836763]",46,./unit1/mmWave_data/mmWave_power_4647.txt
4648,"[0.2771650992998858, 0.8776835832719784]",45,./unit1/mmWave_data/mmWave_power_4648.txt
4649,"[0.28441840149817915, 0.8743334896605784]",44,./unit1/mmWave_data/mmWave_power_4649.txt
4650,"[0.29168310824602384, 0.8705332088338563]",45,./unit1/mmWave_data/mmWave_power_4650.txt
4651,"[0.2988588593984579, 0.8669784845975268]",45,./unit1/mmWave_data/mmWave_power_4651.txt
4652,"[0.30599811597482424, 0.8634705331495311]",45,./unit1/mmWave_data/mmWave_power_4652.txt
4653,"[0.3131601816502933, 0.8598807300697159]",44,./unit1/mmWave_data/mmWave_power_4653.txt
4654,"[0.32027890999662595, 0.8561973812138287]",43,./unit1/mmWave_data/mmWave_power_4654.txt
4655,"[0.3273839528562694, 0.852128157601951]",45,./unit1/mmWave_data/mmWave_power_4655.txt
4656,"[0.33446846751505155, 0.8485968194606825]",44,./unit1/mmWave_data/mmWave_power_4656.txt
4657,"[0.34153701576945494, 0.8452291861782848]",39,./unit1/mmWave_data/mmWave_power_4657.txt
4658,"[0.34868083417147633, 0.8415809167640952]",28,./unit1/mmWave_data/mmWave_power_4658.txt
4659,"[0.355831495297394, 0.8375350799451925]",46,./unit1/mmWave_data/mmWave_power_4659.txt
4660,"[0.3629114481305211, 0.83297474315253]",44,./unit1/mmWave_data/mmWave_power_4660.txt
4661,"[0.3699366590557881, 0.8293264737383402]",47,./unit1/mmWave_data/mmWave_power_4661.txt
4662,"[0.376952746320021, 0.8258302151384712]",42,./unit1/mmWave_data/mmWave_power_4662.txt
4663,"[0.38393690083384113, 0.8217259120848961]",44,./unit1/mmWave_data/mmWave_power_4663.txt
4664,"[0.390884560722973, 0.8174929843120614]",44,./unit1/mmWave_data/mmWave_power_4664.txt
4665,"[0.3978641534111381, 0.813236669746252]",44,./unit1/mmWave_data/mmWave_power_4665.txt
4666,"[0.4048403247179069, 0.8090388215148168]",23,./unit1/mmWave_data/mmWave_power_4666.txt
4667,"[0.4118164960246756, 0.8048409732833817]",43,./unit1/mmWave_data/mmWave_power_4667.txt
4668,"[0.4118164960246756, 0.8048409732833817]",44,./unit1/mmWave_data/mmWave_power_4668.txt
4669,"[0.42572093946397344, 0.7966791393663535]",43,./unit1/mmWave_data/mmWave_power_4669.txt
4670,"[0.4326480711327957, 0.7926216092008144]",44,./unit1/mmWave_data/mmWave_power_4670.txt
4671,"[0.43956607917948026, 0.7885406922423003]",42,./unit1/mmWave_data/mmWave_power_4671.txt
4672,"[0.44647268264744117, 0.7844130029939621]",42,./unit1/mmWave_data/mmWave_power_4672.txt
4673,"[0.45339069068440163, 0.7802034614158906]",44,./unit1/mmWave_data/mmWave_power_4673.txt
4674,"[0.4602379904188474, 0.7761810106920489]",42,./unit1/mmWave_data/mmWave_power_4674.txt
4675,"[0.4670214246232954, 0.7725210479312228]",44,./unit1/mmWave_data/mmWave_power_4675.txt
4676,"[0.47374327414736633, 0.7690014031365907]",43,./unit1/mmWave_data/mmWave_power_4676.txt
4677,"[0.48035563989461355, 0.7652595886442429]",44,./unit1/mmWave_data/mmWave_power_4677.txt
4678,"[0.4868858927703465, 0.7613189896519229]",43,./unit1/mmWave_data/mmWave_power_4678.txt
4679,"[0.49336824649128797, 0.7576239480476111]",39,./unit1/mmWave_data/mmWave_power_4679.txt
4680,"[0.4997935774158522, 0.754034144269882]",42,./unit1/mmWave_data/mmWave_power_4680.txt
4681,"[0.5061117054132134, 0.7504209543970919]",42,./unit1/mmWave_data/mmWave_power_4681.txt
4682,"[0.512363686953163, 0.7470065481269563]",40,./unit1/mmWave_data/mmWave_power_4682.txt
4683,"[0.5185791738975968, 0.7433231991713671]",39,./unit1/mmWave_data/mmWave_power_4683.txt
4684,"[0.5247809753650655, 0.7394410666131235]",39,./unit1/mmWave_data/mmWave_power_4684.txt
4685,"[0.5309257540167087, 0.7354303086377064]",39,./unit1/mmWave_data/mmWave_power_4685.txt
4686,"[0.5370043861914923, 0.7315949489674987]",39,./unit1/mmWave_data/mmWave_power_4686.txt
4687,"[0.5430693329087589, 0.728227315685101]",55,./unit1/mmWave_data/mmWave_power_4687.txt
4688,"[0.5490430431032013, 0.7249415341342249]",39,./unit1/mmWave_data/mmWave_power_4688.txt
4689,"[0.5548890221793035, 0.7215037417690282]",39,./unit1/mmWave_data/mmWave_power_4689.txt
4690,"[0.5606665738997528, 0.7179373247842741]",39,./unit1/mmWave_data/mmWave_power_4690.txt
4691,"[0.5663848218964112, 0.7145579980555379]",39,./unit1/mmWave_data/mmWave_power_4691.txt
4692,"[0.5720665752878294, 0.7114008418221333]",39,./unit1/mmWave_data/mmWave_power_4692.txt
4693,"[0.5777118340545594, 0.7083255381178659]",38,./unit1/mmWave_data/mmWave_power_4693.txt
4694,"[0.5833160364001184, 0.7051566884381228]",39,./unit1/mmWave_data/mmWave_power_4694.txt
4695,"[0.588895148719161, 0.7018709075851606]",39,./unit1/mmWave_data/mmWave_power_4695.txt
4696,"[0.5944582946532733, 0.6986435923686589]",38,./unit1/mmWave_data/mmWave_power_4696.txt
4697,"[0.5999849459821454, 0.6958021517087437]",39,./unit1/mmWave_data/mmWave_power_4697.txt
4698,"[0.6054545744854678, 0.692949017702192]",39,./unit1/mmWave_data/mmWave_power_4698.txt
4699,"[0.6108922702189292, 0.6899672590760828]",38,./unit1/mmWave_data/mmWave_power_4699.txt
4700,"[0.6162889095312197, 0.6872544438333409]",38,./unit1/mmWave_data/mmWave_power_4700.txt
4701,"[0.6216467732914083, 0.6845884007807211]",38,./unit1/mmWave_data/mmWave_power_4701.txt
4702,"[0.6269384906330818, 0.68179373241063]",38,./unit1/mmWave_data/mmWave_power_4702.txt
4703,"[0.6321366905439656, 0.6787885876894598]",37,./unit1/mmWave_data/mmWave_power_4703.txt
4704,"[0.6372619012346451, 0.6759471470295446]",37,./unit1/mmWave_data/mmWave_power_4704.txt
4705,"[0.6423232463564303, 0.6731875588987668]",37,./unit1/mmWave_data/mmWave_power_4705.txt
4706,"[0.6473070404907011, 0.6705799814826076]",37,./unit1/mmWave_data/mmWave_power_4706.txt
4707,"[0.652169946240252, 0.6681127221323444]",36,./unit1/mmWave_data/mmWave_power_4707.txt
4708,"[0.6569507391182886, 0.6655869971456206]",37,./unit1/mmWave_data/mmWave_power_4708.txt
4709,"[0.6615946772461232, 0.6630963517002963]",36,./unit1/mmWave_data/mmWave_power_4709.txt
4710,"[0.6661017606237558, 0.6606641724896445]",36,./unit1/mmWave_data/mmWave_power_4710.txt
4711,"[0.6704423373892908, 0.6582086065857197]",33,./unit1/mmWave_data/mmWave_power_4711.txt
4712,"[0.6746004411286255, 0.6559518242844495]",33,./unit1/mmWave_data/mmWave_power_4712.txt
4713,"[0.6785760718514838, 0.6539873715613097]",36,./unit1/mmWave_data/mmWave_power_4713.txt
4714,"[0.6824399378603807, 0.6520346121848063]",34,./unit1/mmWave_data/mmWave_power_4714.txt
4715,"[0.6861441400005246, 0.6498362955199967]",36,./unit1/mmWave_data/mmWave_power_4715.txt
4716,"[0.6896772736640194, 0.6478133771603962]",34,./unit1/mmWave_data/mmWave_power_4716.txt
4717,"[0.6930826762383464, 0.6461529466641095]",33,./unit1/mmWave_data/mmWave_power_4717.txt
4718,"[0.6962942012369217, 0.6444340504316601]",33,./unit1/mmWave_data/mmWave_power_4718.txt
4719,"[0.6993118486597452, 0.6427736206332871]",33,./unit1/mmWave_data/mmWave_power_4719.txt
4720,"[0.7021994840562631, 0.6414990646935869]",33,./unit1/mmWave_data/mmWave_power_4720.txt
4721,"[0.7049958829494049, 0.6404583726955564]",34,./unit1/mmWave_data/mmWave_power_4721.txt
4722,"[0.7076691125595854, 0.6391721234092197]",56,./unit1/mmWave_data/mmWave_power_4722.txt
4723,"[0.7101689928045999, 0.6376870911184401]",33,./unit1/mmWave_data/mmWave_power_4723.txt
